player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
AJ Johnson,DAL,LAL,0,2.3423801572454197,0.32999978018025844,0.7729849369895877,0.0,0.7729849369895877,0.181531530908846,0.181531530908846,0.04361733439303528
Dexter Dennis,DAL,LAL,0,2.4332222258118428,0.3097343526380106,0.7536525109362503,0.7128712871287128,0.04078122380753746,0.04099216325310384,0.17465330863628536,0.04099216325310384
Josh Green,DAL,LAL,0,2.171235129577035,0.2991366993609021,0.6494961101981148,1.2652238408580883,-0.6157277306599734,0.004435798547273273,0.13845350675263668,0.02828675702173633
Quincy Olivari,LAL,DAL,1,2.0007400650581806,0.3063723317608819,0.6129713989792933,0.7128712871287128,-0.09989988814941952,0.02441606843418853,0.12619088542992019,0.02441606843418853
Alex Fudge,DAL,LAL,0,1.7339090017713426,0.3050665743633669,0.5289576794281886,0.7128712871287128,-0.18391360770052423,0.016678784755024934,0.09910938384680457,0.016678784755024934
Brandon Williams,DAL,LAL,0,1.5091626609363988,0.3357946937337327,0.5067688135235232,0.0,0.5067688135235232,0.09226365733321784,0.09226365733321784,0.014906078913074827
Ryan Nembhard(TW),DAL,LAL,0,1.443237738198251,0.33515457809445454,0.48370773523582966,0.0,0.48370773523582966,0.0853040406581903,0.0853040406581903,0.013182587432899462
Caleb Martin,DAL,LAL,0,1.3644543456242546,0.31987379780021297,0.43645319345983474,0.0,0.43645319345983474,0.07158474970711315,0.07158474970711315,0.010025099728199982
Tyus Jones,DAL,LAL,0,1.0689701789661488,0.3367491349531708,0.3599747830575868,0.0,0.3599747830575868,0.05115386311042269,0.05115386311042269,0.005949630635986636
Dalton Knecht,LAL,DAL,1,1.0823185216041782,0.3284152006972814,0.35544985449102107,0.0,0.35544985449102107,0.050022006434242705,0.050022006434242705,0.005747189364096461
Miles Kelly(TW),DAL,LAL,0,0.9561489635594065,0.33530900211555115,0.3206053548449231,0.0,0.3206053548449231,0.04162402639990326,0.04162402639990326,0.00432698252479502
Bronny James,LAL,DAL,1,0.9561698457121722,0.33515457809445454,0.3204647012263028,0.0,0.3204647012263028,0.04159130590904714,0.04159130590904714,0.004321738493010985
Moses Wright,DAL,LAL,0,0.7896650571991558,0.30652343340173704,0.24205084457006432,0.7128712871287128,-0.4708204425586485,0.001973381521159334,0.02496988788398491,0.001973381521159334
Drew Timme(TW),LAL,DAL,1,0.6925061001962398,0.32999978018025844,0.22852686083824716,0.0,0.22852686083824716,0.022455128036272365,0.022455128036272365,0.0016774717508457604
Moses Brown,DAL,LAL,0,0.6145535502378041,0.3223821786182145,0.1981211124032216,0.7128712871287128,-0.5147501747254912,0.0011179747484029168,0.017216593444778328,0.0011179747484029168
Armel Traoré,LAL,DAL,1,0.5938093723437402,0.3217082703530829,0.19103338609615444,0.7128712871287128,-0.5218379010325584,0.0010075192147700474,0.016081355920722573,0.0010075192147700474
Marvin Bagley III,DAL,LAL,0,0.5453319127495729,0.3367491349531708,0.1836400498807767,0.0,0.1836400498807767,0.014932952466792715,0.014932952466792715,0.0008999388012354004
D'Moi Hodge,LAL,DAL,1,0.5385798388953373,0.3097343526380106,0.16681667774413134,0.7128712871287128,-0.5460546093845815,0.0006830620933934162,0.012459159169616374,0.0006830620933934162
Jazian Gortman,DAL,LAL,0,0.5179806036557014,0.30409461358787104,0.15751511151469272,0.7128712871287128,-0.5553561756140202,0.0005790462756585235,0.01117662156347965,0.0005790462756585235
JaQuori McLaughlin,DAL,LAL,0,0.46252199773962893,0.31511517597779143,0.14574770071132281,0.7128712871287128,-0.56712358641739,0.00046275934554218523,0.009643463792483709,0.00046275934554218523
Dwight Powell,DAL,LAL,0,0.2877641693670428,0.34033271232151396,0.0979355602696332,0.0,0.0979355602696332,0.004493779803547038,0.004493779803547038,0.00014549526471285823
Maxi Kleber,LAL,DAL,1,0.15491640861568523,0.3284152006972814,0.05087690342682232,0.0,0.05087690342682232,0.0012511583250437441,0.0012511583250437441,2.1128089596089694e-05
Deandre Ayton,LAL,DAL,1,0.06877879140894319,0.32532447381309154,0.022375424124614823,0.0,0.022375424124614823,0.000246626791797655,0.000246626791797655,1.8360246912818567e-06
Adou Thiero,LAL,DAL,1,0.06564506970059882,0.3307263986215376,0.021710557489338863,0.0,0.021710557489338863,0.00023229068617758308,0.00023229068617758308,1.6780076542710631e-06
Kyrie Irving,DAL,LAL,0,0.05992991197417215,0.33515457809445454,0.020085784362941464,0.0,0.020085784362941464,0.00019903847576785427,0.00019903847576785427,1.3303811020604073e-06
Dereck Lively II,DAL,LAL,0,0.058386809094065024,0.3219667801542262,0.018798612927495607,0.0,0.018798612927495607,0.00017449505596567327,0.00017449505596567327,1.0917066274318543e-06
Nick Smith Jr.(TW),LAL,DAL,1,0.04465551963256235,0.3215814794775002,0.014360388070275957,0.0,0.014360388070275957,0.00010212853169822012,0.00010212853169822012,4.882828615881962e-07
Jaxson Hayes,LAL,DAL,1,0.04311342861623015,0.32799387203832797,0.01414094038868538,0.0,0.01414094038868538,9.904550704042947e-05,9.904550704042947e-05,4.66314859060013e-07
Chris Mañon(TW),LAL,DAL,1,0.04098369065775269,0.33610812057412226,0.01377495124116847,0.0,0.01377495124116847,9.400786259439187e-05,9.400786259439187e-05,4.3115528880477427e-07
Daniel Gafford,DAL,LAL,0,0.040671464166857824,0.33610812057412226,0.013670009382120343,0.0,0.013670009382120343,9.258742635620543e-05,9.258742635620543e-05,4.2140928779854647e-07
Moussa Cisse(TW),DAL,LAL,0,0.04103123365608672,0.32999978018025844,0.013540298087033439,0.0,0.013540298087033439,9.084653142243937e-05,9.084653142243937e-05,4.095666277237342e-07
