player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
Kenrich Williams,OKC,MIL,1,2.7276369859158347,0.3357946937337327,0.9159260263024095,0.0,0.9159260263024095,0.23335003894657835,0.23335003894657835,0.06550473886002894
Jordan Nwora,MIL,OKC,0,2.7414552246758537,0.32510101062356117,0.891249864121362,1.2237224761113419,-0.3324726119899799,0.013030882425626777,0.22431746729639923,0.06142385297039099
Lindell Wigginton,MIL,OKC,0,2.778469655353936,0.3097343526380106,0.8605875000254077,0.7128712871287128,0.1477162128966949,0.05652515978153172,0.21313233974801893,0.05652515978153172
Jeremiah Robinson-Earl,OKC,MIL,1,2.7826714512800566,0.30841887039568094,0.8582283856861052,0.7128712871287128,0.14535709855739232,0.056156282848343286,0.21227389550465559,0.056156282848343286
Pat Connaughton,MIL,OKC,0,2.4370535502378043,0.3223821786182145,0.7856626329349177,0.7128712871287128,0.07279134580620483,0.04538332234701292,0.1860636121655227,0.04538332234701292
Gabriel Deck,OKC,MIL,1,2.341549215617812,0.3244713217249317,0.7597655688754886,1.2327044025157232,-0.4729388336402346,0.007621282972080645,0.17682376851759485,0.04181336764614807
Olivier Sarr,OKC,MIL,1,2.3967733194064036,0.2992774360654895,0.717300173862121,0.7128712871287128,0.004428886733408133,0.03628012597978114,0.1618404330565959,0.03628012597978114
Shai Gilgeous-Alexander,OKC,MIL,1,2.0609956487824364,0.33515457809445454,0.690752127122184,0.0,0.690752127122184,0.15259678899747453,0.15259678899747453,0.033026128266305244
Gary Harris,MIL,OKC,0,1.348211190911889,0.31922323659343177,0.43038033997437836,0.0,0.43038033997437836,0.06987840963860936,0.06987840963860936,0.009655318102799404
Ajay Mitchell,OKC,MIL,1,1.2598799608717157,0.33515457809445454,0.42225453673561775,0.0,0.42225453673561775,0.06761664360321884,0.06761664360321884,0.009173194577958399
Axel Toupane,MIL,OKC,0,1.263892159173378,0.3148914178484772,0.39798879400967824,1.2652238408580883,-0.86723504684841,0.0007619648592560591,0.061013489751901684,0.007818913302270802
Rodions Kurucs,MIL,OKC,0,1.1511101243836066,0.32510101062356117,0.3742270647761237,1.2380952380952381,-0.8638681733191145,0.0006069294241624057,0.05477815877819703,0.0066149246679027
Branden Carlson(TW),OKC,MIL,1,1.1405722261447324,0.32336534767596675,0.3688215344568428,0.0,0.3688215344568428,0.05339308706187729,0.05339308706187729,0.006357627915629549
Andre Jackson Jr.,MIL,OKC,0,1.1180010699600162,0.3223787796023046,0.3604198205277808,0.0,0.3604198205277808,0.051265679461708125,0.051265679461708125,0.005969768611640336
Brooks Barnhizer(TW),OKC,MIL,1,0.9331473729467739,0.3357946937337327,0.31334593630709917,0.0,0.31334593630709917,0.03994807317318472,0.03994807317318472,0.004061356416820816
Malevy Leons,OKC,MIL,1,0.6285737861692501,0.3063723317608819,0.19257761655243913,0.7128712871287128,-0.5202936705762737,0.00103096720664686,0.016325852448218936,0.00103096720664686
Liam Robbins,MIL,OKC,0,0.5938093723437402,0.3217082703530829,0.19103338609615444,0.7128712871287128,-0.5218379010325584,0.0010075192147700474,0.016081355920722573,0.0010075192147700474
Giannis Antetokounmpo,MIL,OKC,0,0.5636664086156853,0.33610812057412226,0.18945285723058322,0.0,0.18945285723058322,0.01583276261616018,0.01583276261616018,0.000983872521491791
Keyontae Johnson,OKC,MIL,1,0.5256999550855805,0.3063723317608819,0.1610599210461602,0.7128712871287128,-0.5518113660825527,0.0006173959024246001,0.011658119386931065,0.0006173959024246001
Isaiah Hartenstein,OKC,MIL,1,0.2898220478640646,0.32799387203832797,0.09505985568101218,0.0,0.09505985568101218,0.0042418091894226295,0.0042418091894226295,0.00013333715843233396
Thanasis Antetokounmpo,MIL,OKC,0,0.19172772534470833,0.3367491349531708,0.06456414565636966,0.0,0.06456414565636966,0.0019966871294603283,0.0019966871294603283,4.2739275167402724e-05
Alex Antetokounmpo(TW),MIL,OKC,0,0.07546500607072426,0.3270583851448888,0.024681463020440306,0.0,0.024681463020440306,0.000299621617794843,0.000299621617794843,2.4599549157677814e-06
Taurean Prince,MIL,OKC,0,0.06670043663430641,0.33470107503699964,0.022324707846939632,0.0,0.022324707846939632,0.0002455183327153554,0.0002455183327153554,1.8236376193581094e-06
Jericho Sims,MIL,OKC,0,0.059139924588880316,0.32464800913876823,0.01919965877839688,0.0,0.01919965877839688,0.000181971177494189,0.000181971177494189,1.1627291386373528e-06
Thomas Sorber,OKC,MIL,1,0.056628581544843085,0.3357946937337327,0.01901557719642629,0.0,0.01901557719642629,0.0001785203878081898,0.0001785203878081898,1.129760702989202e-06
Nikola Topić,OKC,MIL,1,0.040089880813100776,0.32999978018025844,0.013229651855776016,0.0,0.013229651855776016,8.67438256482167e-05,8.67438256482167e-05,3.821081047128416e-07
Jalen Williams,OKC,MIL,1,0.036284218584143206,0.3357946937337327,0.012184048066830181,0.0,0.012184048066830181,7.362534794919107e-05,7.362534794919107e-05,2.9871440865303356e-07
