game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_abs,score_safe,score_balanced,score_lotto
2025-01-02,Luke Kornet,BOS,MIN,fg3,0.0,0.0,17.209999999999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-02,Ivica Zubac,LAC,OKC,fg3,0.0,0.0,33.526666199999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-02,Rudy Gobert,MIN,BOS,fg3,0.0,0.0,31.600000599999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-02,Donovan Clingan,POR,LAL,fg3,0.09985519036875731,0.1875,12.5099998,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.994691489040781,-1.4001448096312428,1.4001448096312428,0.9732497056569724,0.9671234818330272,0.960997258009082
2025-01-02,Isaiah Hartenstein,OKC,LAC,fg3,0.15593052956107528,0.0,28.850000199999993,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9876623762155666,-1.3440694704389247,1.3440694704389247,0.955596545231867,0.9464348792365243,0.9372732132411814
2025-01-02,Giannis Antetokounmpo,MIL,BRK,fg3,0.17976292355189727,0.15999999999999998,,nbinom,0.16167095985722266,0,minutes_lt_10|pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9839312000846369,-1.3202370764481026,1.3202370764481026,0.9476103925228296,0.9372330189337418,0.926855645344654
2025-01-02,Amir Coffey,LAC,OKC,fg3,1.031196096680184,1.1142857142857143,24.259999799999996,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.9006677443865776,-1.468803903319816,1.468803903319816,0.9281547161454443,0.9360081366479778,0.9438615571505111
2025-01-02,Reggie Jackson,PHI,GSW,fg3,1.0443729106882873,0.75,13.576666799999995,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8980434705824165,-1.4556270893117127,1.4556270893117127,0.9233743502872408,0.9306117444886192,0.9378491386899976
2025-01-02,Andre Drummond,PHI,GSW,ast,1.0650483066617382,0.56,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.9073530515036948,-1.4349516933382618,1.4349516933382618,0.9246013220417704,0.9295293993383634,0.9344574766349565
2025-01-02,Norman Powell,LAC,OKC,ast,1.9909853108799707,1.7999999999999998,36.983333599999995,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8634391957116732,1.4909853108799707,1.4909853108799707,0.9091318178203537,0.9221868527085482,0.9352418875967425
2025-01-02,Taurean Prince,MIL,BRK,fg3,1.0725896640903627,0.8484848484848485,23.18666659999999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.892349304215381,-1.4274103359096373,1.4274103359096373,0.9130892374107865,0.9190149326094739,0.9249406278081612
2025-01-02,Deni Avdija,POR,LAL,fg3,1.0737949917778777,1.7000000000000002,29.033333199999998,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8921038663798698,-1.4262050082221223,1.4262050082221223,0.9126484598781128,0.9185183437347537,0.9243882275913946
2025-01-02,Kenrich Williams,OKC,LAC,fg3,1.0847400628348989,1.3,15.573333399999996,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8898671130064948,-1.4152599371651011,1.4152599371651011,0.9086407219746795,0.9140046102513039,0.919368498527928
2025-01-02,Jarace Walker,IND,MIA,fg3,1.0875037901650157,1.2800000000000002,17.733332999999995,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8893000465314534,-1.4124962098349843,1.4124962098349843,0.9076272594854549,0.9128636060437411,0.9180999526020273
2025-01-02,Bennedict Mathurin,IND,MIA,ast,1.963593723415969,2.0,34.6299998,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.859646876790626,1.463593723415969,1.463593723415969,0.9002754443743166,0.9118836065410856,0.9234917687078543
