game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_abs,score_safe,score_balanced,score_lotto
2025-01-05,Walker Kessler,UTA,ORL,fg3,0.0,0.0,30.789999799999993,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-05,Alex Len,SAC,GSW,fg3,0.0,0.0,11.299999999999999,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-05,Nick Richards,CHA,CLE,fg3,0.0,0.0,14.193333599999992,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-05,Luke Kornet,BOS,OKC,fg3,0.0,0.0,16.039999799999993,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-05,Neemias Queta,BOS,OKC,fg3,0.01805301139201432,0.0,14.809999679999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9998136840974775,-1.4819469886079857,1.4819469886079857,0.9956662948136236,0.9944813264468082,0.993296358079993
2025-01-05,Jarrett Allen,CLE,CHA,fg3,0.02525506593731916,0.0,27.216666999999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9996376719412277,-1.4747449340626808,1.4747449340626808,0.9938714086384757,0.9922239048376894,0.9905764010369031
2025-01-05,Jonas Valančiūnas,WAS,NOP,fg3,0.05699504429702883,0.06666666666666667,21.353333599999996,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9982051297691305,-1.4430049557029712,1.4430049557029712,0.9855342662133402,0.9819140194831144,0.9782937727528886
2025-01-05,Domantas Sabonis,SAC,GSW,fg3,1.0063156961463333,1.03125,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.905559834923116,-1.4936843038536667,1.4936843038536667,0.9371399979151441,0.9461629016271522,0.9551858053391603
2025-01-05,Anthony Black,ORL,UTA,fg3,1.00805485458827,0.6363636363636364,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.9052206151737257,-1.49194514541173,1.49194514541173,0.9365137017121241,0.945454583580238,0.954395465448352
2025-01-05,Sam Hauser,BOS,OKC,ast,1.0312406435429142,1.5999999999999999,20.739999999999995,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.913863388942253,-1.4687593564570858,1.4687593564570858,0.9367214908455925,0.9432523771036896,0.9497832633617864
2025-01-05,Malcolm Brogdon,WAS,NOP,fg3,1.023169396199494,0.9782608695652174,28.283333199999994,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.9022551162386567,-1.476830603800506,1.476830603800506,0.9310594033795264,0.9392891997054892,0.9475189960314521
2025-01-05,Devin Carter,SAC,GSW,fg3,1.0232365827695311,0.0,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.90224186503034,-1.4767634172304689,1.4767634172304689,0.9310351132382297,0.9392617555833411,0.9474883979284525
2025-01-05,Caleb Houstan,ORL,UTA,fg3,1.0293280223127805,0.5217391304347826,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.9010379426685727,-1.4706719776872195,1.4706719776872195,0.9288312287572127,0.9367721676396814,0.9447131065221501
2025-01-05,Vasilije Micić,CHA,CLE,fg3,1.0315787462915005,1.763265306122449,22.523333399999995,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.9005918573258745,-1.4684212537084995,1.4684212537084995,0.9280161047062034,0.935851603957726,0.9436871032092484
2025-01-05,Goga Bitadze,ORL,UTA,fg3,0.18556733890643617,0.11428571428571428,29.99666699999999,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9829606258137189,-1.314432661093564,1.314432661093564,0.9456251565669156,0.9349578796392577,0.9242906027115996
