game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score
2025-01-05,Jayson Tatum,BOS,OKC,reb,8.847373729860074,8.8,34.666666799999994,poisson,0.0,1,ok,reb_hgbr,v1,7.5,over,0.6579276523748769,1.3473737298600739,0.42936621157202637,0.9629629666666665,0.15792765237487694,0.03,0.0,0.12280701754385964,0.0,0.0,0.823143859649123,0.9998596491228071,0.9977999999999999,0,1,1,0.7209238422879128,0.0,high_conf,0.9649122807017544,0.5087719298245614,0.9649122807017544,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9286584210526316
2025-01-05,Walker Kessler,UTA,ORL,reb,10.031510460723023,12.8,30.789999799999993,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6931866729190352,1.4684895392769768,0.44213344341609956,0.855277772222222,0.19318667291903524,0.03,0.0,0.19298245614035087,0.0,0.0,0.7636561403508774,0.9572736842105265,0.9717999999999999,1,1,1,0.744427027357432,0.0,high_conf,0.9824561403508771,0.5087719298245614,0.7719298245614035,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8834582456140352
2025-01-05,Goga Bitadze,ORL,UTA,reb,10.118518165776837,10.4,29.99666699999999,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6832196014198455,1.3814818342231625,0.414306477691327,0.8332407499999998,0.1832196014198455,0.03,0.0,0.08771929824561403,0.0,0.0,0.7333964912280703,0.9360736842105264,0.9598,1,1,1,0.7061210707120297,0.0,high_conf,1.0,0.5087719298245614,0.6666666666666666,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8609343859649123
2025-01-05,De'Aaron Fox,SAC,GSW,ast,5.459013916821087,6.199999999999999,37.9900002,poisson,0.0,1,ok,ast_hgbr,v1,6.5,under,0.6924632626713637,1.0409860831789128,0.4096017593389913,1.0,0.1924632626713637,0.04,0.0,0.018518518518518517,0.0,0.0,0.8992000000000001,0.8098583333333335,0.7134296296296297,1,1,1,0.7235971522192582,0.0,high_conf,0.9444444444444444,0.5092592592592593,0.9814814814814815,0.5092592592592593,1,0,0.0,0.5092592592592593,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8214878240740742
2025-01-05,Austin Reaves,LAL,HOU,ast,5.788300471850254,10.6,38.4600004,poisson,0.0,1,ok,ast_hgbr,v1,4.5,over,0.6856084473546125,1.2883004718502544,0.4944662308682068,1.0,0.18560844735461246,0.04,0.0,0.12962962962962962,0.0,0.0,0.8672000000000001,0.7984009259259259,0.7246814814814815,1,1,1,0.7868180399718908,0.0,high_conf,0.9814814814814815,0.5092592592592593,1.0,0.5092592592592593,1,0,0.0,0.5092592592592593,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.8074906944444444
2025-01-05,Jayson Tatum,BOS,OKC,ast,5.006930804692071,5.4,34.666666799999994,poisson,0.0,1,ok,ast_hgbr,v1,6.5,under,0.7611693204748136,1.4930691953079291,0.6091911993096583,0.9629629666666665,0.26116932047481356,0.04,0.0,0.4074074074074074,0.0,0.0,0.8812000000000001,0.7963157407407409,0.7021777777777778,1,1,1,0.9476580994490967,0.0,high_conf,0.9074074074074074,0.5092592592592593,0.9629629629629629,0.5092592592592593,1,0,0.0,0.5092592592592593,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8067349537037038
2025-01-05,Austin Reaves,LAL,HOU,reb,5.856169716656726,7.999999999999999,38.4600004,poisson,0.0,1,ok,reb_hgbr,v1,4.5,over,0.6952302064908901,1.3561697166567264,0.5179326179986675,1.0,0.19523020649089007,0.03,0.0,0.42105263157894735,0.0,0.0,0.7915087719298246,0.8082456140350879,0.8001999999999999,1,1,1,0.8414436779991965,0.0,high_conf,0.8070175438596491,0.5087719298245614,1.0,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7995394736842106
2025-01-05,Jalen Williams,OKC,BOS,ast,5.695819017019565,6.0,32.880000599999995,poisson,0.0,1,ok,ast_hgbr,v1,4.5,over,0.6721695126197738,1.1958190170195646,0.4621294041142038,0.9133333499999998,0.17216951261977376,0.04,0.0,0.09259259259259259,0.0,0.0,0.8208,0.7675009259259259,0.7050814814814815,0,1,1,0.7291691671885526,0.0,high_conf,0.9629629629629629,0.5092592592592593,0.8888888888888888,0.5092592592592593,1,0,0.0,0.5092592592592593,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7732156944444445
2025-01-05,Malik Monk,SAC,GSW,ast,4.994036514568986,5.000000000000001,32.7666664,poisson,0.0,1,ok,ast_hgbr,v1,3.5,over,0.7341359683947122,1.494036514568986,0.6102411920602314,0.9101851777777777,0.23413596839471218,0.04,0.0,0.42592592592592593,0.0,0.0,0.8348000000000001,0.7654157407407408,0.6825777777777778,1,1,1,0.9111989339540787,0.0,high_conf,0.8888888888888888,0.5092592592592593,0.8518518518518519,0.5092592592592593,1,0,0.0,0.5092592592592593,1.0,1.08,0.98,0.03,core,0.0,0.0,0.7724599537037038
2025-01-05,Jalen Williams,OKC,BOS,reb,5.781465094770465,5.4,32.880000599999995,poisson,0.0,1,ok,reb_hgbr,v1,4.5,over,0.6846280846120767,1.281465094770465,0.4920905395318489,0.9133333499999998,0.1846280846120767,0.03,0.0,0.3333333333333333,0.0,0.0,0.7516210526315791,0.7781192982456142,0.7786,1,1,1,0.7904799289273691,0.0,high_conf,0.7894736842105263,0.5087719298245614,0.8947368421052632,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7676401754385966
