game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score
2025-01-08,A.J. Green,MIL,SAS,ast,1.5875595980969466,1.375,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.7955761200747973,1.0875595980969466,0.6760952500820612,0.0,0.2955761200747973,0.04,0.0,0.8561320754716981,0.0,0.0,0.6713939876000736,0.8380837195608076,0.8822662083087777,0,0,0,0.8380837195608076
2025-01-08,A.J. Green,MIL,SAS,ast,1.5875595980969466,1.375,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.5,under,0.5289589725806765,-0.08755959809694658,-0.05443253728441907,0.0,0.02895897258067648,0.04,0.0,0.030660377358490566,0.0,0.0,0.006526682929115907,-0.024756056052169382,-0.048949388971619136,0,0,0,-0.024756056052169382
2025-01-08,A.J. Green,MIL,SAS,ast,1.5875595980969466,1.375,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.7865683732129157,0.9124404019030534,0.567230175513223,0.0,0.28656837321291573,0.04,0.0,0.7452830188679245,0.0,0.0,0.6171096944884294,0.7395648178117337,0.7600544823650159,0,0,0,0.7395648178117337
2025-01-08,A.J. Green,MIL,SAS,fg3,1.6484644217264073,2.375,0.0,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.7680860723372173,1.1484644217264073,0.7057005796162018,0.0,0.26808607233721726,0.1,0.0,0.7818181818181819,0.0,0.0,0.5394767164896591,0.7672725431167849,0.9087179773632915,0,0,0,0.7672725431167849
2025-01-08,A.J. Green,MIL,SAS,fg3,1.6484644217264073,2.375,0.0,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.5,under,0.5337687991035571,-0.14846442172640728,-0.09122740459579426,0.0,0.03376879910355712,0.1,0.0,0.05194805194805195,0.0,0.0,-0.020061210049602318,-0.058465501947125895,-0.09677730554841728,0,0,0,-0.058465501947125895
2025-01-08,A.J. Green,MIL,SAS,fg3,1.6484644217264073,2.375,0.0,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.7619725003880211,0.8515355782735927,0.5232457704246133,0.0,0.2619725003880211,0.1,0.0,0.5636363636363636,0.0,0.0,0.47169096146209655,0.6215716720399783,0.7046552226804863,0,0,0,0.6215716720399783
2025-01-08,A.J. Green,MIL,SAS,pts,7.1978387197726885,8.0625,0.0,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,6.5,over,0.5517365687103226,0.6978387197726885,0.24372797362544038,0.0,0.05173656871032262,0.06,0.0,0.5673758865248227,0.0,0.0,0.13012468377200448,0.2274894767916556,0.28180476610308863,0,0,0,0.2274894767916556
2025-01-08,A.J. Green,MIL,SAS,pts,7.1978387197726885,8.0625,0.0,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,7.5,under,0.5749667903343121,0.3021612802273115,0.10553320480964481,0.0,0.07496679033431208,0.06,0.0,0.26713947990543735,0.0,0.0,0.1136275349756561,0.14077211437200607,0.14535189477499133,0,0,0,0.14077211437200607
2025-01-08,A.J. Green,MIL,SAS,pts,7.1978387197726885,8.0625,0.0,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,8.5,under,0.6880950318541119,1.3021612802273115,0.45479438324473004,0.0,0.18809503185411192,0.06,0.0,0.9408983451536643,0.0,0.0,0.3803431373245454,0.5199152711200467,0.5828315673071853,0,0,0,0.5199152711200467
2025-01-08,A.J. Green,MIL,SAS,reb,3.184765854700027,2.1875,0.0,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,2.5,over,0.6169077801549092,0.6847658547000268,0.3347391544304986,0.0,0.11690778015490921,0.03,0.0,0.5437352245862884,0.0,0.0,0.2591945231146059,0.39522493757305643,0.4793738308337984,0,0,0,0.39522493757305643
