game_date,player,team,opp,stat,side,line,pred_mean,p_hit,minutes_proj,edge_raw,edge_norm,edge_rank_pct,score_safe,score_balanced,score_lotto,rank_score,overall_rank,overall_rank_pct,stat_rank,stat_rank_pct,team_rank,player_rank,edge_tier,can_safe,can_balanced,can_lotto,baseline_mean,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,reb_top_bucket_bonus,ast_extreme_tail_penalty,score
2025-01-08,Isaiah Joe,OKC,CLE,ast,under,2.5,1.0249116081911702,0.9150597700920409,16.803332999999988,1.4750883918088298,1.0366090839811324,0.9952830188679245,1.0935103750390636,1.2864142757355148,1.4039154183612708,1.486730857703232,1,1.0,1,1.0,1,1,tier_1,0,1,1,0.7999999999999999,poisson,0.0,1,ok,ast_hgbr,v1,0.4667592499999997,0.41505977009204087,0.04,0.0,0.0,0.06,1.2864142757355148
2025-01-08,Caleb Martin,PHI,WAS,fg3,under,2.5,1.0540170647313007,0.8961085370872225,32.073333,1.4459829352686993,1.0089302514513911,0.961038961038961,1.0948144128745263,1.2879671949382154,1.4463218594945029,1.4855932059190666,2,0.9970501474926253,1,1.0,1,1,tier_1,1,1,1,1.002409638554217,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.8909259166666667,0.3961085370872225,0.1,0.0,0.0,0.0,1.2879671949382154
2025-01-08,Ron Holland,DET,BRK,ast,under,2.5,1.0134653191135967,0.9172051954902497,14.489999399999993,1.4865346808864033,1.0476180415118381,1.0,1.0765097884162587,1.2843475465596306,1.407493346669006,1.4821886086820502,3,0.9941002949852508,2,0.9886363636363636,1,1,tier_1,0,1,1,0.8,poisson,0.0,1,ok,ast_hgbr,v1,0.40249998333333314,0.4172051954902497,0.04,0.0,0.0,0.06,1.2843475465596306
2025-01-08,Precious Achiuwa,NYK,TOR,ast,under,2.5,1.0963244978026914,0.9011553651737164,17.97000019999999,1.4036755021973086,0.9694769003223841,0.9882075471698113,1.0601117928451393,1.2241678251659036,1.32881634119283,1.428405338825047,4,0.9911504424778761,3,0.9772727272727273,1,1,tier_1,0,1,1,0.0,poisson,0.0,1,ok,ast_hgbr,v1,0.49916667222222194,0.4011553651737164,0.04,0.0,0.0,0.06,1.2241678251659036
2025-01-08,Max Strus,CLE,OKC,fg3,under,2.5,1.0771392272515554,0.8914219640268015,23.65999979999999,1.4228607727484446,0.987255592518296,0.9584415584415584,1.0048476715718637,1.2221757918464942,1.3848465644848666,1.4122084797508527,5,0.9882005899705014,2,0.9876543209876543,1,1,tier_1,1,1,1,1.4444444444444446,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.6572222166666664,0.3914219640268015,0.1,0.0,0.0,0.0,1.2221757918464942
2025-01-08,Derrick Jones Jr.,LAC,DEN,ast,under,2.5,1.1676880191097938,0.8864176479249215,24.706666599999995,1.3323119808902062,0.9049144947198587,0.9811320754716981,1.0849546089786422,1.1950962487992547,1.278782492822874,1.4094748733434457,6,0.9852507374631269,4,0.9659090909090909,1,1,tier_1,1,1,1,0.8,poisson,0.0,1,ok,ast_hgbr,v1,0.6862962944444443,0.3864176479249215,0.04,0.0,0.0,0.06,1.1950962487992547
2025-01-08,Scoot Henderson,POR,NOP,reb,under,4.5,3.002295758134671,0.8148773376832277,25.493333799999995,1.4977042418653288,0.7486373154737148,0.9905437352245863,0.9059701362235055,1.265293332724276,1.4094145037431518,1.4087110302401162,7,0.9823008849557522,1,1.0,1,1,tier_1,1,1,1,3.4000000000000004,poisson,0.0,1,ok,reb_hgbr,v1,0.708148161111111,0.3148773376832277,0.03,0.0,0.16,0.0,1.265293332724276
2025-01-08,Andrew Nembhard,IND,CHI,fg3,under,2.5,1.1376744583519196,0.8788539220433699,31.089999799999998,1.3623255416480804,0.9317729855613097,0.9402597402597402,1.038546993050485,1.2077297620813057,1.3478616070746274,1.4039320483773428,8,0.9793510324483776,3,0.9753086419753086,1,1,tier_1,1,1,1,0.9851851851851852,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.8636111055555555,0.3788539220433699,0.1,0.0,0.0,0.0,1.2077297620813057
2025-01-08,Mikal Bridges,NYK,TOR,reb,under,4.5,3.1155634279791706,0.7954854922065072,39.38333379999999,1.3844365720208294,0.6824304765467328,0.9527186761229315,0.9577109596447384,1.2514949347635822,1.3649334103047834,1.400467798004346,9,0.976401179941003,2,0.9883720930232558,2,1,tier_1,1,1,1,3.6,poisson,0.0,1,ok,reb_hgbr,v1,1.0,0.2954854922065072,0.03,0.0,0.16,0.0,1.2514949347635822
2025-01-08,Julian Champagnie,SAS,MIL,ast,under,2.5,1.1316777928899802,0.8939551664253869,18.266666799999992,1.3683222071100198,0.9371898899222256,0.9834905660377359,1.040524412438815,1.1922155263320438,1.2913414254727762,1.397670706885271,10,0.9734513274336283,5,0.9545454545454546,1,1,tier_1,0,1,1,0.6,poisson,0.0,1,ok,ast_hgbr,v1,0.5074074111111109,0.39395516642538686,0.04,0.0,0.0,0.06,1.1922155263320438
