player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
Jalen Suggs,ORL,NJN,1,6.739268048570507,0.31879605017061663,2.148452034925317,1.2652238408580883,0.8832281940672289,0.1706084408462799,0.6326870686821908,0.36343412156255406
Anthony Black,ORL,NJN,1,5.230219839699987,0.3319052865488161,1.7359376146089274,0.0,1.7359376146089274,0.5178323562469321,0.5178323562469321,0.2522922622563726
Wendell Carter Jr.,ORL,NJN,1,4.32534298249148,0.32115221921628145,1.3890934976987084,1.2327044025157232,0.15638909518298516,0.05250291873224733,0.4043961376390104,0.16387274544565578
Tristan Da Silva,ORL,NJN,1,3.5618804851732286,0.3275865695208778,1.1668242091812577,0.0,1.1668242091812577,0.3253502499955647,0.3253502499955647,0.11339921022020005
