game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_abs,score_safe,score_balanced,score_lotto
2025-01-06,Ivica Zubac,LAC,MIN,fg3,0.0,0.0,29.80999999999999,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-06,Rudy Gobert,MIN,LAC,fg3,0.0,0.0,29.523333599999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-06,Mason Plumlee,PHO,PHI,fg3,0.0,0.0,20.713333799999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-06,Alex Len,SAC,MIA,fg3,0.0,0.0,8.68,nbinom,0.16167095985722266,0,minutes_lt_10|pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-06,Jalen Duren,DET,POR,fg3,0.06456535702203177,0.0,25.24000019999999,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9977117796166043,-1.4354346429779683,1.4354346429779683,0.9834471834893009,0.9793715845957857,0.9752959857022704
2025-01-06,Daniel Gafford,DAL,MEM,fg3,0.06733613073303048,0.0,22.6566668,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9975171557636593,-1.4326638692669695,1.4326638692669695,0.9826741645499959,0.9784333099175208,0.9741924552850455
2025-01-06,Derrick Jones Jr.,LAC,MIN,fg3,1.006450358677003,1.1333333333333335,25.5166664,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.9055335841763184,-1.493549641322997,1.493549641322997,0.937091513693517,0.9461080649841451,0.9551246162747733
2025-01-06,Cam Spencer,MEM,DAL,fg3,1.0111707865421746,0.4444444444444445,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.9046118152024997,-1.4888292134578254,1.4888292134578254,0.9353909314262829,0.9441849646330783,0.9529789978398736
2025-01-06,Trey Lyles,SAC,MIA,ast,1.058971554628091,1.0,24.509999799999996,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.9085379276559327,-1.441028445371909,1.441028445371909,0.9267893994033041,0.9320041056168389,0.9372188118303735
2025-01-06,Deandre Ayton,POR,DET,fg3,0.19550577454914309,0.26666666666666666,30.993332999999996,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9812446693586768,-1.304494225450857,1.304494225450857,0.9421908181004846,0.9310325748838582,0.9198743316672319
