game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score
2025-01-06,Karl-Anthony Towns,NYK,ORL,reb,10.904019139372746,17.2,38.47666679999999,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6489827767624572,1.4040191393727461,0.4069361011864092,1.0,0.1489827767624572,0.03,0.0,0.15625,0.0,0.0,0.8217791666666667,0.9977239583333335,0.9945812499999999,0,1,1,0.7007474700058695,0.0,high_conf,0.9583333333333334,0.5052083333333334,0.96875,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9265603645833335
2025-01-06,Victor Wembanyama,SAS,CHI,reb,11.209027462388367,13.0,34.053333599999995,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6656206744874626,1.2909725376116334,0.36946769271266017,0.9459259333333332,0.16562067448746265,0.03,0.0,0.0625,0.0,0.0,0.7858458333333332,0.9725489583333335,0.98033125,0,1,1,0.6742649204958774,0.0,high_conf,0.9791666666666666,0.5052083333333334,0.84375,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.89981328125
2025-01-06,Domantas Sabonis,SAC,MIA,reb,11.169092286246002,14.399999999999999,32.7933336,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.670058724975267,1.330907713753998,0.38152135323764397,0.9109259333333333,0.17005872497526697,0.03,0.0,0.08333333333333333,0.0,0.0,0.7656333333333334,0.9572010416666666,0.9691687499999999,0,1,1,0.6815355414622826,0.0,high_conf,0.96875,0.5052083333333334,0.7916666666666666,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8835658854166666
2025-01-06,Scottie Barnes,TOR,MIL,reb,9.180768119306736,9.8,35.4699998,poisson,0.0,1,ok,reb_hgbr,v1,10.5,under,0.684350582208965,1.3192318806932644,0.4134574911420994,0.9852777722222221,0.18435058220896505,0.03,0.0,0.19791666666666666,0.0,0.0,0.7895208333333333,0.8918864583333334,0.8932062499999998,1,1,1,0.7387718764840393,0.0,high_conf,0.9166666666666666,0.5052083333333334,0.90625,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.85127015625
2025-01-06,Ivica Zubac,LAC,MIN,reb,13.039748091230445,12.200000000000001,29.80999999999999,poisson,0.0,1,ok,reb_hgbr,v1,14.5,under,0.6710676483658216,1.4602519087695551,0.38971589993593897,0.8280555555555553,0.17106764836582156,0.03,0.0,0.125,0.0,0.0,0.7082625,0.9168989583333333,0.9461312499999999,0,1,1,0.6719319828278364,0.0,high_conf,1.0,0.5052083333333334,0.59375,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8407524479166666
2025-01-06,Rudy Gobert,MIN,LAC,reb,11.805445505646224,8.799999999999999,29.523333599999994,poisson,0.0,1,ok,reb_hgbr,v1,10.5,over,0.6320489600428447,1.3054455056462242,0.3648055200652081,0.8200925999999998,0.13204896004284472,0.03,0.0,0.041666666666666664,0.0,0.0,0.7019333333333333,0.9117093749999999,0.94161875,0,1,1,0.6098280149784411,0.0,high_conf,0.9895833333333334,0.5052083333333334,0.5833333333333334,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8352763020833333
2025-01-06,Josh Hart,NYK,ORL,ast,6.787392679197821,8.200000000000001,41.9266674,poisson,0.0,1,ok,ast_hgbr,v1,5.5,over,0.6713187220801031,1.2873926791978212,0.4613335059472856,1.0,0.17131872208010313,0.04,0.0,0.08695652173913043,0.0,0.0,0.9053739130434784,0.8130864130434784,0.7143804347826087,0,1,1,0.7455341784559443,0.0,high_conf,0.9456521739130435,0.5054347826086957,1.0,0.5054347826086957,1,0,0.0,0.5054347826086957,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8253249184782611
2025-01-06,Josh Hart,NYK,ORL,reb,7.705927632705228,12.600000000000001,41.9266674,poisson,0.0,1,ok,reb_hgbr,v1,6.5,over,0.6494071888206818,1.2059276327052277,0.4087085474341939,1.0,0.14940718882068182,0.03,0.0,0.16666666666666666,0.0,0.0,0.8093250000000001,0.8241427083333333,0.8167687499999998,0,1,1,0.702677887366623,0.0,high_conf,0.875,0.5052083333333334,1.0,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,core,0.0,0.0,0.8163721354166666
2025-01-06,Deandre Ayton,POR,DET,reb,10.806758829989558,10.600000000000001,30.993332999999996,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6381550442566959,1.3067588299895583,0.3803033029204542,0.8609259166666665,0.1381550442566959,0.03,0.0,0.07291666666666667,0.0,0.0,0.7286791666666665,0.8490447916666666,0.8685062499999998,0,1,1,0.6377756247763713,0.0,high_conf,0.9479166666666666,0.5052083333333334,0.6979166666666666,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8057639062499998
2025-01-06,Tyler Herro,MIA,SAC,ast,6.543185509218544,6.4,35.64333379999999,poisson,0.0,1,ok,ast_hgbr,v1,7.5,under,0.6664324074635748,0.956814490781456,0.3483777017501684,0.9900926055555553,0.1664324074635748,0.04,0.0,0.043478260869565216,0.0,0.0,0.8741478260869565,0.7923744565217391,0.7013847826086956,0,1,1,0.6456364136896912,0.0,high_conf,0.9347826086956522,0.5054347826086957,0.9239130434782609,0.5054347826086957,1,0,0.0,0.5054347826086957,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8023363858695652
