ticket_name,n_legs,avg_pred_mean,avg_minutes_proj,avg_p_hit
safe,4,5.35927669939766,29.33583354999999,0.7203964643312111
balanced,5,12.574428689437926,32.587999919999994,0.6490054880184202
lotto,10,9.807958612562683,32.67133325999999,0.6528163241683612
