game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score,ticket_score_col,ticket_id,ticket_type
2025-01-09,Jakob Poeltl,TOR,CLE,reb,11.061067950968773,9.0,31.673333199999984,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6819958206682066,1.4389320490312265,0.4143309764882932,0.8798148111111107,0.18199582066820663,0.03,0.0,0.12162162162162163,0.0,0.0,0.7674432432432433,0.960541891891892,0.9751864864864863,1,1,1,0.7147831994305124,0.0,high_conf,1.0,0.5067567567567568,0.7702702702702703,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8869635810810812,score_lotto,lotto_1,lotto
2025-01-09,Trae Young,ATL,PHO,ast,11.450003911382769,12.4,33.80333279999999,poisson,0.0,1,ok,ast_hgbr,v1,12.5,under,0.6385977043319429,1.049996088617231,0.2975794503939509,0.9389814666666665,0.13859770433194285,0.04,0.0,0.013513513513513514,0.0,0.0,0.8374162162162163,0.7796155405405406,0.7148324324324324,0,1,1,0.5660135029467549,0.0,high_conf,1.0,0.5067567567567568,0.9054054054054054,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7865400337837838,score_lotto,lotto_1,lotto
2025-01-09,Anthony Edwards,MIN,ORL,pts,22.702285231992217,28.689859852764695,39.0066672,nbinom,0.05344975309597418,1,ok,pts_composed,v1,23.5,under,0.5761899294090005,0.7977147680077827,0.16385229251420882,1.0,0.07618992940900049,0.06,0.0,0.05333333333333334,0.0,0.0,0.7436306666666667,0.6947433333333333,0.6485280000000001,0,0,1,0.38363302161091917,0.0,medium_conf,0.9066666666666666,0.5066666666666667,1.0,0.5066666666666667,1,0,0.0,0.5066666666666667,0.66,0.97,0.96,0.04,strong,0.0,0.0,0.7027444333333334,score_lotto,lotto_1,lotto
2025-01-09,Tyler Herro,MIA,UTA,fg3,3.8533704599241636,3.4780487804878044,36.10666659999999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,over,0.6674518525552331,1.3533704599241636,0.6143204485030203,1.0,0.1674518525552331,0.1,0.0,0.19696969696969696,0.0,0.0,0.6825338181818181,0.6454970757575755,0.624543818181818,0,1,1,0.797314193980692,0.0,low_conf,0.9848484848484849,0.5075757575757576,0.9696969696969697,0.5075757575757576,1,0,0.0,0.5075757575757576,0.33,0.96,0.97,0.06,elite,0.0,0.0,0.6550734583333332,score_lotto,lotto_1,lotto
2025-01-09,Deandre Ayton,POR,DAL,reb,10.572895076813461,9.799999999999999,29.31333299999999,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6114034373127275,1.0728950768134613,0.31538152192420676,0.8142592499999997,0.1114034373127275,0.03,0.0,0.013513513513513514,0.0,0.0,0.7006972972972974,0.9109797297297297,0.9412945945945945,0,1,1,0.5458897529656439,0.0,high_conf,0.9864864864864865,0.5067567567567568,0.581081081081081,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.834445472972973,score_lotto,lotto_1,lotto
2025-01-09,Jaren Jackson Jr.,MEM,HOU,reb,6.305770923625553,9.0,33.499999999999986,poisson,0.0,1,ok,reb_hgbr,v1,7.5,under,0.7009199038562051,1.1942290763744472,0.4418294046067808,0.9305555555555551,0.20091990385620506,0.03,0.0,0.20270270270270271,0.0,0.0,0.7322162162162162,0.7617229729729731,0.7637324324324324,1,1,1,0.7679154560675263,0.0,high_conf,0.7567567567567568,0.5067567567567568,0.8648648648648649,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7504226351351351,score_lotto,lotto_1,lotto
2025-01-09,Jalen Duren,DET,GSW,reb,8.577061868746133,10.6,24.676666599999987,poisson,0.0,1,ok,reb_hgbr,v1,7.5,over,0.6243077366094367,1.0770618687461333,0.3480362690057322,0.6854629611111107,0.12430773660943673,0.03,0.0,0.04054054054054054,0.0,0.0,0.5544601081081081,0.6968238378378379,0.7574744864864865,0,1,1,0.5592707946381191,0.0,medium_conf,0.918918918918919,0.5067567567567568,0.33783783783783783,0.5067567567567568,1,0,0.0,0.5067567567567568,0.66,0.98,1.14,0.02,strong,0.08,0.0,0.6550410081081081,score_lotto,lotto_1,lotto
2025-01-09,Walker Kessler,UTA,MIA,reb,10.33730650385013,12.8,30.609999799999986,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6578383290938179,1.1626934961498705,0.345310909347552,0.8502777722222219,0.1578383290938179,0.03,0.0,0.02702702702702703,0.0,0.0,0.7375135135135136,0.9371932432432433,0.957008108108108,0,1,1,0.6256657362353097,0.0,high_conf,0.972972972972973,0.5067567567567568,0.7027027027027027,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8622750675675676,score_lotto,lotto_1,lotto
2025-01-09,Kevin Durant,PHO,ATL,reb,6.376865922755409,7.0,36.77666699999999,poisson,0.0,1,ok,reb_hgbr,v1,7.5,under,0.6906716255021152,1.1231340772445906,0.4135191813963005,1.0,0.19067162550211525,0.03,0.0,0.10810810810810811,0.0,0.0,0.7801567567567567,0.7982500000000001,0.7905378378378379,1,1,1,0.748310592704693,0.0,high_conf,0.7837837837837838,0.5067567567567568,0.9864864864864865,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7890846621621621,score_lotto,lotto_1,lotto
2025-01-09,P.J. Washington,DAL,POR,reb,6.842958275568215,6.3999999999999995,31.24666639999999,poisson,0.0,1,ok,reb_hgbr,v1,5.5,over,0.6787869023449261,1.3429582755682148,0.479537491896128,0.8679629555555554,0.1787869023449261,0.03,0.0,0.3783783783783784,0.0,0.0,0.7131459459459459,0.7528418918918919,0.7680459459459459,0,1,1,0.7643343503670349,0.0,high_conf,0.8513513513513513,0.5067567567567568,0.7297297297297297,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,core,0.0,0.0,0.740764527027027,score_lotto,lotto_1,lotto
