game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score
2025-01-07,Collin Sexton,UTA,ATL,fg3,2.3115744666695,2.6557377049180326,29.539999799999997,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,3.5,under,0.7784016801992641,1.1884255333304998,0.653062447128226,0.8205555499999999,0.27840168019926415,0.1,0.0,0.717948717948718,0.0,0.0,0.8052120532280523,0.8938009573362065,0.979572948450644,1,1,1,0.8938009573362065
2025-01-07,Collin Sexton,UTA,ATL,pts,19.99405073278877,21.411352308893292,29.539999799999997,nbinom,0.05344975309597418,1,ok,pts_composed,v1,18.5,over,0.561462672612999,1.4940507327887715,0.32607479032591963,0.8205555499999999,0.06146267261299898,0.06,0.0,0.7837837837837838,0.0,0.0,0.4493963703273718,0.461933271618223,0.4964386703597478,0,0,1,0.461933271618223
2025-01-07,Collin Sexton,UTA,ATL,reb,3.9761210747252713,4.2,29.539999799999997,poisson,0.0,1,ok,reb_hgbr,v1,2.5,over,0.7583769036869746,1.4761210747252713,0.6617234287540373,0.8205555499999999,0.25837690368697463,0.03,0.0,0.960960960960961,0.16,0.0,0.8399643332905022,1.1585247861962071,1.2864167692961503,1,1,1,1.1585247861962071
2025-01-07,Corey Kispert,WAS,HOU,ast,1.189292402771265,1.2,24.533333199999998,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.8818008167893729,1.310707597228735,0.8858372358309166,0.6814814777777777,0.38180081678937294,0.04,0.0,0.9970238095238095,0.0,0.06,1.0691920646229922,1.1738671659752988,1.2550209577085334,1,1,1,1.1738671659752988
2025-01-07,Corey Kispert,WAS,HOU,fg3,1.7900966930706588,1.8666666666666665,24.533333199999998,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5,over,0.792415954165586,1.2900966930706588,0.7723473038324056,0.6814814777777777,0.29241595416558597,0.1,0.0,0.8557692307692307,0.0,0.0,0.8164855149858788,0.9714905232756351,1.0976330306733852,1,1,1,0.9714905232756351
2025-01-07,Corey Kispert,WAS,HOU,pts,10.427198936680913,10.964705882352941,24.533333199999998,nbinom,0.05344975309597418,1,ok,pts_composed,v1,11.5,under,0.6359291953504307,1.072801063319087,0.31735789090866606,0.6814814777777777,0.1359291953504307,0.06,0.0,0.7657657657657657,0.0,0.0,0.4967352469804366,0.4971690369880896,0.5067354199267575,0,1,1,0.4971690369880896
2025-01-07,Corey Kispert,WAS,HOU,reb,3.1748058580799814,2.0,24.533333199999998,poisson,0.0,1,ok,reb_hgbr,v1,4.5,under,0.7850851199283488,1.3251941419200186,0.6485767337966609,0.6814814777777777,0.28508511992834884,0.03,0.0,0.9519519519519519,0.16,0.0,0.823087580235238,1.1447878593163046,1.263307858180016,1,1,1,1.1447878593163046
2025-01-07,Dalton Knecht,LAL,DAL,ast,1.2783972852148877,0.6,20.786666799999995,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.86205808426521,1.2216027147851123,0.8093106620860672,0.5774074111111109,0.36205808426521,0.04,0.0,0.9583333333333334,0.0,0.06,0.9721401185272095,1.070051747701316,1.146585090581062,1,1,1,1.070051747701316
2025-01-07,Dalton Knecht,LAL,DAL,fg3,1.1771622675583386,0.8866666666666666,20.786666799999995,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.870442453399481,1.3228377324416614,0.8965224611722084,0.5774074111111109,0.370442453399481,0.1,0.0,0.9262820512820513,0.0,0.0,0.9221144013451533,1.1180349906139158,1.2615291683258105,1,1,1,1.1180349906139158
2025-01-07,Dalton Knecht,LAL,DAL,pts,7.3603209999783825,8.225714285714286,20.786666799999995,nbinom,0.05344975309597418,1,ok,pts_composed,v1,8.5,under,0.6690892714925847,1.1396790000216175,0.3941586570324002,0.5774074111111109,0.16908927149258468,0.06,0.0,0.8858858858858859,0.0,0.0,0.5308990811542615,0.5678543514507759,0.592101039048764,0,1,1,0.5678543514507759
