game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score
2025-01-07,Nikola Jokić,DEN,BOS,reb,10.915673058115127,15.000000000000002,37.003333199999986,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6502680353102759,1.415673058115127,0.4101131338293214,1.0,0.15026803531027588,0.03,0.0,0.11666666666666667,0.0,0.0,0.81202,0.9926116666666667,0.9948899999999999,0,1,1,0.7047358490447124,0.0,high_conf,0.9833333333333333,0.5083333333333333,0.9166666666666666,0.5083333333333333,1,0,0.0,0.5083333333333333,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9209445833333332
2025-01-07,Jayson Tatum,BOS,DEN,reb,10.114729452516253,8.2,36.10999979999998,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6836552473968247,1.3852705474837474,0.4155135136135136,1.0,0.1836552473968247,0.03,0.0,0.13333333333333333,0.0,0.0,0.7917666666666666,0.9760049999999999,0.9804499999999999,1,1,1,0.7429362936728621,0.0,high_conf,0.95,0.5083333333333333,0.8833333333333333,0.5083333333333333,1,0,0.0,0.5083333333333333,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9034209166666666
2025-01-07,Rudy Gobert,MIN,NOP,reb,10.798612359655566,10.600000000000001,31.37333319999999,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6372399933146822,1.298612359655566,0.3780629037257903,0.8714814777777775,0.13723999331468217,0.03,0.0,0.06666666666666667,0.0,0.0,0.74636,0.9436749999999999,0.96107,0,1,1,0.637192088916244,0.0,high_conf,0.9666666666666667,0.5083333333333333,0.7333333333333333,0.5083333333333333,1,0,0.0,0.5083333333333333,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.86909775
2025-01-07,Walker Kessler,UTA,ATL,reb,12.09246732789944,13.0,30.47999979999999,poisson,0.0,1,ok,reb_hgbr,v1,13.5,under,0.671737371835636,1.4075326721005599,0.38899832852620303,0.8466666611111109,0.17173737183563598,0.03,0.0,0.08333333333333333,0.0,0.0,0.7332933333333334,0.9359016666666666,0.95955,0,1,1,0.6759434481842612,0.0,high_conf,1.0,0.5083333333333333,0.6666666666666666,0.5083333333333333,1,0,0.0,0.5083333333333333,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8607704166666668
2025-01-07,Austin Reaves,LAL,DAL,ast,6.166869597689287,10.599999999999998,39.39,poisson,0.0,1,ok,ast_hgbr,v1,7.5,under,0.7207040653088139,1.3331304023107133,0.49797539121511625,1.0,0.22070406530881392,0.04,0.0,0.13793103448275862,0.0,0.0,0.9069931034482759,0.8149491379310345,0.7165586206896553,1,1,1,0.8240506502659302,0.0,high_conf,0.9482758620689655,0.5086206896551724,1.0,0.5086206896551724,1,0,0.0,0.5086206896551724,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8271690948275863
2025-01-07,Bam Adebayo,MIA,GSW,reb,7.839324235256846,9.4,32.246666600000005,poisson,0.0,1,ok,reb_hgbr,v1,6.5,over,0.6666098283322273,1.3393242352568464,0.45048070629570036,0.895740738888889,0.16660982833222726,0.03,0.0,0.21666666666666667,0.0,0.0,0.7493,0.8631449999999999,0.8753699999999999,0,1,1,0.7333207727137513,0.0,high_conf,0.9166666666666666,0.5083333333333333,0.7833333333333333,0.5083333333333333,1,0,0.0,0.5083333333333333,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8206632499999998
2025-01-07,Tyler Herro,MIA,GSW,ast,5.2171707546100325,5.2,38.23333319999999,poisson,0.0,1,ok,ast_hgbr,v1,6.5,under,0.7297888985907504,1.2828292453899675,0.5144846887292875,1.0,0.22978889859075036,0.04,0.0,0.1724137931034483,0.0,0.0,0.8839034482758621,0.7982560344827587,0.7037172413793105,1,1,1,0.8465438207839822,0.0,high_conf,0.9137931034482759,0.5086206896551724,0.9655172413793104,0.5086206896551724,1,0,0.0,0.5086206896551724,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8088803017241379
2025-01-07,Kevin Durant,PHO,CHA,reb,7.030047590567126,6.3999999999999995,37.05000059999999,poisson,0.0,1,ok,reb_hgbr,v1,8.5,under,0.7251654163186798,1.4699524094328744,0.518733403325977,1.0,0.2251654163186798,0.03,0.0,0.5,0.0,0.0,0.78556,0.806995,0.8056300000000001,1,1,1,0.8722675002533391,0.0,high_conf,0.8666666666666667,0.5083333333333333,0.9333333333333333,0.5083333333333333,1,0,0.0,0.5083333333333333,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7980797500000001
2025-01-07,Jamal Murray,DEN,BOS,ast,6.442093331420037,5.8,37.326666399999986,poisson,0.0,1,ok,ast_hgbr,v1,7.5,under,0.6812060965067722,1.057906668579963,0.3877928510720332,1.0,0.18120609650677222,0.04,0.0,0.034482758620689655,0.0,0.0,0.8432137931034484,0.7819577586206897,0.7135172413793104,1,1,1,0.6946114747152321,0.0,high_conf,0.9655172413793104,0.5086206896551724,0.9482758620689655,0.5086206896551724,1,0,0.0,0.5086206896551724,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7893500431034483
2025-01-07,Tyler Herro,MIA,GSW,reb,6.30413913421296,4.199999999999999,38.23333319999999,poisson,0.0,1,ok,reb_hgbr,v1,7.5,under,0.7011542189912106,1.19586086578704,0.4424825367564637,1.0,0.20115421899121055,0.03,0.0,0.18333333333333332,0.0,0.0,0.7783733333333334,0.7981616666666667,0.7927099999999999,1,1,1,0.7834274896936304,0.0,high_conf,0.8,0.5083333333333333,0.9666666666666667,0.5083333333333333,1,0,0.0,0.5083333333333333,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7888834166666666
