player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
Stephen Curry,GSW,DET,1,8.993944629959763,0.3456696692998447,3.1089338659393055,1.2,1.9089338659393056,0.37715805692790205,0.8165421376992963,0.60076762266262
Duncan Robinson,DET,GSW,0,6.744952635642787,0.3431244860144671,2.3143584062968565,1.180327868852459,1.1340305374443975,0.2035784616559162,0.6724433769315841,0.40776519034929337
Moses Moody,GSW,DET,1,6.561263496018094,0.3462879376290996,2.2720864042772018,1.150943396226415,1.1211430080507867,0.19500234096466196,0.6626581863061505,0.3965457920012603
Draymond Green,GSW,DET,1,4.805901639299678,0.3431244860144671,1.6490225298207868,1.142857142857143,0.5061653869636438,0.08571394838741808,0.49075793948333857,0.22938429255145276
De'Anthony Melton,GSW,DET,1,4.807911673663066,0.34243120886059303,1.6463790065074007,1.1228070175438598,0.5235719889635408,0.08533456394207672,0.48991949538814916,0.22869354015756738
Will Richard,GSW,DET,1,4.396444629959763,0.34782463595599644,1.52919175291645,1.1764705882352942,0.3527211646811559,0.06935963161358283,0.45189695230190075,0.19851576981476493
Al Horford,GSW,DET,1,4.38443776678221,0.34111366768765333,1.495591647375344,1.1481481481481481,0.34744349922719575,0.06509037904394699,0.4406980625324124,0.19004739431096307
Brandin Podziemski,GSW,DET,1,4.249610584956234,0.3494530665078838,1.485039450377318,1.1730769230769231,0.311962527300395,0.0637788139051001,0.4371549527036521,0.1874072238845842
Daniss Jenkins(TW),DET,GSW,0,4.095568014952999,0.34243120886059303,1.4024503063311349,1.11864406779661,0.2838062385345248,0.05400197545292862,0.4090129234070412,0.16709472564096506
Gui Santos,GSW,DET,1,3.576263496018094,0.34111366768765333,1.2199123577442015,1.1454545454545455,0.07445781228965598,0.03552205761150751,0.3445574621211389,0.12485948383789125
Jimmy Butler,GSW,DET,1,3.375963282008243,0.3431244860144671,1.1583756659427917,1.1250000000000002,0.03337566594279151,0.03027082679492188,0.32227910402726145,0.11161395444212763
Jonathan Kuminga,GSW,DET,1,2.678463282008243,0.3476054788020393,0.9310485115961569,1.163265306122449,-0.23221679452629207,0.015048438157173938,0.2388960896342397,0.06806559684072155
Isaiah Stewart,DET,GSW,0,2.705071848795109,0.34243120886059303,0.9263010232376685,1.1333333333333333,-0.2070323100956648,0.014798066088059225,0.23715424764041715,0.06725679436084109
Jalen Duren,DET,GSW,0,0.9975045237305417,0.3452390839127303,0.3443775479715365,1.1206896551724137,-0.7763121072008772,0.0004456351492907462,0.0472916270456325,0.005269464872505347
