player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
Brice Sensabaugh,UTA,BKN,1,6.274519529183375,0.3448709256076077,2.163899357772481,1.11864406779661,1.0452552899758711,0.17359614148939828,0.6365429395021769,0.3675910684809276
Ace Bailey,UTA,BKN,1,5.997948801800677,0.342829772233693,2.0562754215906778,1.1333333333333333,0.9229420882573445,0.15317144052279685,0.609012007615088,0.3385517206937205
Jusuf Nurkić,UTA,BKN,1,3.4545195291833743,0.342829772233693,1.1843121433667805,1.1206896551724137,0.06362248819436678,0.032424143279479734,0.3316953676254114,0.11712875732577999
Isaiah Collier,UTA,BKN,1,2.554519529183374,0.34352304938756706,0.8775363383851648,1.180327868852459,-0.30279153046729423,0.012377972469179044,0.2193090196830232,0.059209129581137665
Cody Williams,UTA,BKN,1,2.3454488018006767,0.342829772233693,0.8040896785071141,1.1228070175438598,-0.3187173390367457,0.009237550314682985,0.19267869878309118,0.04801243381186293
