player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
Grayson Allen,PHO,CLE,1,8.460004523730541,0.3452390839127303,2.920724211670286,1.1206896551724137,1.8000345564978724,0.33501330278352726,0.7886939720947914,0.558816349142678
Donovan Mitchell,CLE,PHO,0,8.107911673663065,0.34243120886059303,2.7764019957473574,1.1228070175438598,1.6535949782034975,0.30281700424044145,0.764873189773069,0.5249022601843057
Jalen Green,PHO,CLE,1,7.395963282008243,0.3431244860144671,2.5377360997209495,1.1250000000000002,1.4127360997209493,0.2505200491001951,0.7203591274295018,0.465829621218661
Sam Merrill,CLE,PHO,0,6.418763496018094,0.34111366768765333,2.189527958146356,1.1454545454545455,1.0440734126918105,0.17859230899023737,0.6428698607094853,0.37447692277929856
Collin Gillespie,PHO,CLE,1,6.332452635642787,0.3431244860144671,2.172819555815889,1.180327868852459,0.9924916869634299,0.17532958553542743,0.6387550119163304,0.3699893485984216
Jaylon Tyson,CLE,PHO,0,5.751263496018094,0.3462879376290996,1.991593174797631,1.150943396226415,0.8406497785712159,0.14136274992717102,0.5917138877877095,0.32104811710691084
Royce O'Neale,PHO,CLE,1,5.723068014952998,0.34243120886059303,1.9597570987517499,1.11864406779661,0.8411130309551398,0.1356888599457332,0.5829920092994553,0.3124324997624073
Dillon Brooks,PHO,CLE,1,5.577571848795109,0.34243120886059303,1.9099346706897218,1.1333333333333333,0.7766013373563885,0.12700130629078588,0.5690675973996598,0.2989624000243303
De'Andre Hunter,CLE,PHO,0,5.338401639299677,0.3431244860144671,1.8317363186234903,1.142857142857143,0.6888791757663473,0.11386101197797827,0.5465391106615262,0.2778915251036207
Devin Booker,PHO,CLE,1,5.100963282008242,0.3476054788020393,1.7731227839940966,1.163265306122449,0.6098574778716477,0.10442895556595544,0.5291184674936004,0.2621928941445719
Evan Mobley,CLE,PHO,0,3.9389446299597624,0.3456696692998447,1.3615736876285902,1.2,0.16157368762859026,0.04948702570693031,0.3948297611613142,0.1572943483579493
Dean Wade,CLE,PHO,0,3.353944629959763,0.34782463595599644,1.1665845699323236,1.1764705882352942,-0.009886018302970534,0.030942924119335746,0.3252631886244556,0.11334842277831292
Nae'Qwan Tomlin(TW),CLE,PHO,0,3.17693776678221,0.34111366768765333,1.0836968936425022,1.1481481481481481,-0.06445125450564593,0.02455488675594264,0.2949970028052371,0.09632252492933102
Jarrett Allen,CLE,PHO,0,1.062110584956234,0.3494530665078838,0.37115780088343825,1.1730769230769231,-0.8019191221934849,0.0005886870555378287,0.05399015954684716,0.006468083471990793
