game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score
2025-01-04,Karl-Anthony Towns,NYK,CHI,reb,11.742431835559724,15.600000000000001,37.54333319999999,poisson,0.0,1,ok,reb_hgbr,v1,10.5,over,0.6252015034527119,1.2424318355597244,0.34805382551321623,1.0,0.12520150345271186,0.03,0.0,0.05102040816326531,0.0,0.0,0.8238000000000001,1.0008663265306121,0.999973469387755,0,1,1,0.6268675580120882,0.0,high_conf,0.9897959183673469,0.5051020408163265,0.9489795918367347,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.929816581632653
2025-01-04,Walker Kessler,UTA,MIA,reb,11.371313151375864,12.8,33.2399998,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6474635307071124,1.1286868486241364,0.32089693174068,0.9233333277777778,0.14746353070711238,0.03,0.0,0.01020408163265306,0.0,0.0,0.7700000000000001,0.9609540816326531,0.9727530612244897,0,1,1,0.6100030390270477,0.0,high_conf,0.9795918367346939,0.5051020408163265,0.7959183673469388,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.887522193877551
2025-01-04,Josh Hart,NYK,CHI,reb,9.082724801912386,12.0,41.5366672,poisson,0.0,1,ok,reb_hgbr,v1,10.5,under,0.6961349701211751,1.417275198087614,0.4463394051619255,1.0,0.1961349701211751,0.03,0.0,0.17346938775510204,0.0,0.0,0.8206,0.9152418367346938,0.9097367346938774,1,1,1,0.7816437304893363,0.0,high_conf,0.9285714285714286,0.5051020408163265,0.9897959183673469,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8760088265306122
2025-01-04,Ivica Zubac,LAC,ATL,reb,11.821990599336482,12.4,31.369999999999987,poisson,0.0,1,ok,reb_hgbr,v1,10.5,over,0.6338360212031525,1.3219905993364822,0.3691906042077147,0.8713888888888885,0.13383602120315252,0.03,0.0,0.061224489795918366,0.0,0.0,0.7416,0.9412683673469388,0.9620510204081633,0,1,1,0.6262209501641611,0.0,high_conf,1.0,0.5051020408163265,0.6938775510204082,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8665966836734694
2025-01-04,Rudy Gobert,MIN,DET,reb,10.88265899099498,9.6,31.503333799999997,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6466202703012054,1.3826589909949796,0.4011051749034957,0.8750926055555555,0.1466202703012054,0.03,0.0,0.10204081632653061,0.0,0.0,0.7366,0.9359683673469388,0.9553040816326531,0,1,1,0.666943432889256,0.0,high_conf,0.9693877551020408,0.5051020408163265,0.7040816326530612,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8610549489795919
2025-01-04,Nikola Jokić,DEN,SAS,reb,10.401745696207286,16.0,35.48999999999999,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6502890236720664,1.0982543037927144,0.3252499501610304,0.985833333333333,0.15028902367206642,0.03,0.0,0.030612244897959183,0.0,0.0,0.7990000000000002,0.9005316326530612,0.9022918367346938,0,1,1,0.6297896712409913,0.0,high_conf,0.9489795918367347,0.5051020408163265,0.9081632653061225,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8603590306122451
2025-01-04,Victor Wembanyama,SAS,DEN,reb,9.570924015949496,12.0,34.33000059999999,poisson,0.0,1,ok,reb_hgbr,v1,8.5,over,0.6168621716641245,1.0709240159494957,0.3293837596519163,0.9536111277777776,0.11686217166412449,0.03,0.0,0.04081632653061224,0.0,0.0,0.7792,0.8854969387755102,0.8913571428571427,0,1,1,0.5928031941394872,0.0,high_conf,0.9387755102040817,0.5051020408163265,0.8571428571428571,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8444432142857142
2025-01-04,Josh Hart,NYK,CHI,ast,6.170909653395063,6.4,41.5366672,poisson,0.0,1,ok,ast_hgbr,v1,7.5,under,0.7201335188119153,1.3290903466049366,0.496326402240769,1.0,0.22013351881191534,0.04,0.0,0.16304347826086957,0.0,0.0,0.9013826086956522,0.8105114130434783,0.7128891304347826,1,1,1,0.8221336036038528,0.0,high_conf,0.9456521739130435,0.5054347826086957,0.9891304347826086,0.5054347826086957,1,0,0.0,0.5054347826086957,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8224543206521739
2025-01-04,Deandre Ayton,POR,MIL,reb,10.604345445004219,9.8,29.323333199999997,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6150580106265588,1.1043454450042187,0.3241862717268092,0.8145370333333333,0.11505801062655885,0.03,0.0,0.02040816326530612,0.0,0.0,0.6794,0.8935683673469387,0.9264551020408163,0,1,1,0.5570952261919456,0.0,high_conf,0.9591836734693877,0.5051020408163265,0.5408163265306123,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8161227040816326
2025-01-04,Jamal Murray,DEN,SAS,ast,6.128722297781456,6.800000000000001,37.85000019999999,poisson,0.0,1,ok,ast_hgbr,v1,7.5,under,0.7260757578944694,1.3712777022185438,0.5135935556067587,1.0,0.22607575789446943,0.04,0.0,0.1956521739130435,0.0,0.0,0.8901130434782608,0.8026744565217392,0.70735,1,1,1,0.8421762189197076,0.0,high_conf,0.9347826086956522,0.5054347826086957,0.967391304347826,0.5054347826086957,1,0,0.0,0.5054347826086957,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.813818777173913
