game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_abs,score_safe,score_balanced,score_lotto
2025-01-04,Aaron Gordon,DEN,SAS,ast,1.941070583637902,3.0588235294117645,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.8564498149959192,1.441070583637902,1.441070583637902,0.8929419584298055,0.9033682851252016,0.9137946118205977
2025-01-04,Andrew Wiggins,GSW,MEM,ast,1.9572272969003468,2.8,30.250000399999998,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8587504785463866,1.4572272969003468,1.4572272969003468,0.8982072869855817,0.9094806608253516,0.9207540346651217
2025-01-04,Brook Lopez,MIL,POR,ast,1.977143216136791,2.0,30.879999399999996,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8615357647767594,1.477143216136791,1.477143216136791,0.9046647677591311,0.9169873400398088,0.9293099123204864
2025-01-04,Eric Gordon,PHI,BRK,reb,1.9981112785733521,0.9523809523809523,0.0,poisson,0.0,0,minutes_lt_12|pred_mean_lt_2,reb_hgbr,v1,0.5,over,0.8644088645734581,1.4981112785733521,1.4981112785733521,0.9114248272671531,0.9248579594653517,0.9382910916635503
2025-01-04,Jalen Pickett,DEN,SAS,ast,1.9211032374304062,2.625,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.8535546909705582,1.4211032374304062,1.4211032374304062,0.8864010834709348,0.8957857670424709,0.905170450614007
2025-01-04,Jarace Walker,IND,PHO,ast,1.955179459283807,1.4000000000000001,19.566666399999992,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8584609260860154,1.455179459283807,1.455179459283807,0.8975412494277,0.9087070560967528,0.9198728627658056
2025-01-04,Jaylen Wells,MEM,GSW,ast,1.936985117152193,1.6,29.86000059999999,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8558621458922541,1.436985117152193,1.436985117152193,0.8916066986346076,0.9018194279895659,0.912032157344524
2025-01-04,Jordan Miller,LAC,ATL,ast,1.9169528494221435,1.3333333333333333,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.8529456230563149,1.4169528494221435,1.4169528494221435,0.8850367661036974,0.8942056641172353,0.9033745621307733
2025-01-04,Kevin Love,MIA,UTA,ast,1.9584537655650933,1.1875,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.8589236104662203,1.4584537655650933,1.4584537655650933,0.8986059985644639,0.9099438237353906,0.9212816489063174
2025-01-04,Obi Toppin,IND,PHO,ast,1.9853114598936927,1.6875,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.862662167771747,1.4853114598936927,1.4853114598936927,0.9073028519785352,0.9200573331804748,0.9328118143824142
2025-01-04,Pat Connaughton,MIL,POR,ast,1.9702497229065457,1.5882352941176472,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.8605779650084113,1.4702497229065457,1.4702497229065457,0.9024337172283013,0.9143925035768414,0.9263512899253815
2025-01-04,Tobias Harris,DET,MIN,ast,1.962435742263013,1.9999999999999998,30.143332999999995,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8594842563816785,1.462435742263013,1.462435742263013,0.8998995456862747,0.9114467712018737,0.9229939967174725
