game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score,ticket_score_col,ticket_id,ticket_type
2025-01-03,Jamal Murray,DEN,SAS,ast,5.9609713922058685,6.6,38.36000019999999,poisson,0.0,1,ok,ast_hgbr,v1,4.5,over,0.7096854383816006,1.4609713922058685,0.5537411361974978,1.0,0.2096854383816006,0.04,0.0,0.1978021978021978,0.0,0.0,0.8971384615384618,0.8077549450549452,0.7112538461538462,1,1,1,0.8592198976831344,0.0,high_conf,0.945054945054945,0.5054945054945055,0.978021978021978,0.5054945054945055,1,0,0.0,0.5054945054945055,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8193830769230771,score_safe,safe_1,safe
2025-01-03,Austin Reaves,LAL,ATL,reb,5.503054012764845,8.0,38.106667400000006,poisson,0.0,1,ok,reb_hgbr,v1,6.5,under,0.6855560755928195,0.9969459872351552,0.39094255688931656,1.0,0.1855560755928195,0.03,0.0,0.11578947368421053,0.0,0.0,0.7637936842105264,0.7839957894736843,0.7768400000000001,1,1,1,0.7240142563641097,0.0,high_conf,0.7473684210526316,0.5052631578947369,0.968421052631579,0.5052631578947369,1,0,0.0,0.5052631578947369,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7741260000000001,score_safe,safe_1,safe
2025-01-03,Luke Kennard,MEM,SAC,pts,7.043788852822248,10.796891534391534,23.250000199999995,nbinom,0.05344975309597418,1,ok,pts_composed,v1,8.5,under,0.7059960854092246,1.4562111471777524,0.5134451078691453,0.6458333388888887,0.20599608540922465,0.06,0.0,0.9775280898876404,0.0,0.0,0.28874934831460675,0.34798377528089885,0.3636230112359551,1,1,1,0.7091466545076203,0.0,medium_conf,0.07865168539325842,0.5056179775280899,0.30337078651685395,0.5056179775280899,1,0,0.0,0.5056179775280899,0.66,0.97,0.96,0.04,core,0.0,0.0,0.3281998134831461,score_safe,safe_1,safe
2025-01-03,Ajay Mitchell,OKC,NYK,pts,6.221539141229282,10.510714285714286,22.3000006,nbinom,0.05344975309597418,1,ok,pts_composed,v1,7.5,under,0.6991965260522315,1.2784608587707176,0.47574315843280235,0.6194444611111112,0.19919652605223148,0.06,0.0,0.9101123595505618,0.0,0.0,0.2647718202247192,0.3302017528089888,0.34981626966292134,1,1,1,0.6680857163437224,0.0,medium_conf,0.0449438202247191,0.5056179775280899,0.25842696629213485,0.5056179775280899,1,0,0.0,0.5056179775280899,0.66,0.97,0.96,0.04,core,0.0,0.0,0.3089334089887641,score_safe,safe_1,safe
2025-01-03,Nikola Jokić,DEN,SAS,reb,11.460839023920327,15.399999999999999,35.71999999999999,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6373742076100557,1.039160976079673,0.2943806001701073,0.992222222222222,0.1373742076100557,0.03,0.0,0.010526315789473684,0.0,0.0,0.8161978947368421,0.995322105263158,0.99636,0,1,1,0.5919616871186882,0.0,high_conf,0.9894736842105263,0.5052631578947369,0.9263157894736842,0.5052631578947369,1,0,0.0,0.5052631578947369,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9239318947368422,score_balanced,balanced_1,balanced
2025-01-03,Josh Hart,NYK,OKC,ast,5.665065318339905,7.2,40.38000039999999,poisson,0.0,1,ok,ast_hgbr,v1,4.5,over,0.667617228372563,1.165065318339905,0.4512820602554364,1.0,0.167617228372563,0.04,0.0,0.06593406593406594,0.0,0.0,0.8878813186813189,0.7994923076923078,0.7024230769230769,0,1,1,0.7336298756130325,0.0,high_conf,0.9010989010989011,0.5054945054945055,0.989010989010989,0.5054945054945055,1,0,0.0,0.5054945054945055,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8105806043956044,score_balanced,balanced_1,balanced
2025-01-03,Scottie Barnes,TOR,ORL,pts,24.092067552521254,21.584955752212387,35.253333,nbinom,0.05344975309597418,1,ok,pts_composed,v1,25.5,under,0.6052634653136024,1.4079324474787462,0.2810694176462333,0.9792592499999999,0.10526346531360242,0.06,0.0,0.2247191011235955,0.0,0.0,0.7207808089887642,0.6804208539325842,0.6419151460674158,0,1,1,0.49853352264161077,0.0,medium_conf,0.9325842696629213,0.5056179775280899,0.9101123595505618,0.5056179775280899,1,0,0.0,0.5056179775280899,0.66,0.97,0.96,0.04,strong,0.0,0.0,0.6869384089887641,score_balanced,balanced_1,balanced
2025-01-03,Jayson Tatum,BOS,HOU,reb,8.581739292621213,10.6,36.44666679999999,poisson,0.0,1,ok,reb_hgbr,v1,7.5,over,0.6249044811558965,1.0817392926212133,0.3494623798012434,1.0,0.12490448115589647,0.03,0.0,0.06315789473684211,0.0,0.0,0.8087705263157895,0.9070652631578947,0.90532,0,1,1,0.6277629105954422,0.0,high_conf,0.9368421052631579,0.5052631578947369,0.9473684210526315,0.5052631578947369,1,0,0.0,0.5052631578947369,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8673110526315789,score_balanced,balanced_1,balanced
2025-01-03,Austin Reaves,LAL,ATL,ast,6.711185545041114,9.800000000000002,38.106667400000006,poisson,0.0,1,ok,ast_hgbr,v1,5.5,over,0.6608974424469292,1.211185545041114,0.43616428669751206,1.0,0.16089744244692916,0.04,0.0,0.04395604395604396,0.0,0.0,0.8497494505494508,0.7855846153846154,0.7149153846153846,0,1,1,0.7145975196730701,0.0,high_conf,0.967032967032967,0.5054945054945055,0.967032967032967,0.5054945054945055,1,0,0.0,0.5054945054945055,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7935832417582418,score_balanced,balanced_1,balanced
2025-01-03,Nikola Jokić,DEN,SAS,reb,11.460839023920327,15.399999999999999,35.71999999999999,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6373742076100557,1.039160976079673,0.2943806001701073,0.992222222222222,0.1373742076100557,0.03,0.0,0.010526315789473684,0.0,0.0,0.8161978947368421,0.995322105263158,0.99636,0,1,1,0.5919616871186882,0.0,high_conf,0.9894736842105263,0.5052631578947369,0.9263157894736842,0.5052631578947369,1,0,0.0,0.5052631578947369,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9239318947368422,score_lotto,lotto_1,lotto
