game_date,player,team,opp,stat,side,line,pred_mean,p_hit,minutes_proj,edge_raw,edge_norm,edge_rank_pct,score_safe,score_balanced,score_lotto,rank_score,overall_rank,overall_rank_pct,stat_rank,stat_rank_pct,team_rank,player_rank,edge_tier,can_safe,can_balanced,can_lotto,baseline_mean,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,edge_abs
2025-01-03,OG Anunoby,NYK,OKC,ast,over,0.5,1.899406937936719,0.8503426509949135,36.02333379999999,1.399406937936719,0.9329379586244794,0.125,0.879250790979883,0.8875102595470172,0.8957697281141513,1.2301659654234491,1,1.0,1,1.0,1,1,tier_1,1,1,1,0.7999999999999999,poisson,0.0,1,ok,ast_hgbr,v1,1.399406937936719
2025-01-03,Rui Hachimura,LAL,ATL,fg3,over,0.5,1.9907119704132805,0.8219839660986122,31.149999999999988,1.4907119704132805,0.9938079802755203,0.5,0.8821221391721559,0.8993044743360257,0.9164868094998952,1.229976350803365,2,0.875,1,1.0,1,1,tier_2,1,1,1,1.5473684210526315,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,1.4907119704132805
2025-01-03,Jaylen Wells,MEM,SAC,ast,over,0.5,1.9437236135551275,0.8568301531839762,28.223333599999997,1.4437236135551275,0.9624824090367516,0.625,0.8938082181533685,0.904373379573195,0.9149385409930214,1.2187660775397453,3,0.75,2,0.8,1,1,tier_3,1,1,1,1.6,poisson,0.0,1,ok,ast_hgbr,v1,1.4437236135551275
2025-01-03,Kyshawn George,WAS,NOP,ast,over,0.5,1.9550714252338215,0.858445634220623,26.133333199999992,1.4550714252338215,0.9700476168225477,0.75,0.8975061017870036,0.9086662353773982,0.9198263689677926,1.2145913549486647,4,0.625,3,0.6,1,1,tier_4,1,1,1,1.2,poisson,0.0,1,ok,ast_hgbr,v1,1.4550714252338215
2025-01-03,Larry Nance Jr.,ATL,LAL,ast,over,0.5,1.9696288651104144,0.8604913768743566,0.0,1.4696288651104144,0.9797525767402763,1.0,0.9022325682186463,0.9141586228884434,0.9260846775582405,0.9836635899296495,5,0.5,4,0.4,1,1,tier_4,1,1,1,1.6,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.4696288651104144
2025-01-03,Jalen Pickett,DEN,SAS,ast,over,0.5,1.9638642907838861,0.8596848466288205,0.0,1.4638642907838861,0.9759095271892574,0.875,0.9003632571129023,0.9119856601083542,0.9236080631038062,0.9690250248529312,6,0.375,5,0.2,1,1,tier_4,1,1,1,2.625,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.4638642907838861
2025-01-03,Caleb Houstan,ORL,TOR,reb,over,0.5,1.9215809850542993,0.8536246381590955,0.0,1.4215809850542993,0.9477206567028662,0.375,0.8865580235147428,0.895967562187785,0.9053771008608271,0.9032585135612861,7,0.25,1,1.0,1,1,tier_4,1,1,1,0.5,poisson,0.0,0,minutes_lt_12|pred_mean_lt_2,reb_hgbr,v1,1.4215809850542993
2025-01-03,Kyrie Irving,DAL,CLE,fg3,over,0.5,1.9786319336829412,0.8203484423407346,0.0,1.4786319336829412,0.9857546224552941,0.25,0.878240375371572,0.8947809276660968,0.9113214799606218,0.8890251597975597,8,0.125,2,0.5,1,1,tier_4,1,1,1,3.1,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.4786319336829412
