game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit
2025-01-03,Aaron Gordon,DEN,SAS,ast,2.001207286974307,3.0588235294117645,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.5,over,0.5943208287109865
2025-01-03,Aaron Gordon,DEN,SAS,ast,2.001207286974307,3.0588235294117645,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.6763496391735111
2025-01-03,Aaron Gordon,DEN,SAS,ast,2.001207286974307,3.0588235294117645,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,3.5,under,0.8569055434065782
2025-01-03,Aaron Gordon,DEN,SAS,fg3,0.9965578539678924,1.2941176470588236,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.6030628222446197
2025-01-03,Aaron Gordon,DEN,SAS,fg3,0.9965578539678924,1.2941176470588236,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.5,under,0.7376192328107056
2025-01-03,Aaron Gordon,DEN,SAS,pts,11.000325351919654,13.705882352941178,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,10.5,over,0.5132051755531211
2025-01-03,Aaron Gordon,DEN,SAS,pts,11.000325351919654,13.705882352941178,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,11.5,under,0.5813728811848934
2025-01-03,Aaron Gordon,DEN,SAS,pts,11.000325351919654,13.705882352941178,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,12.5,under,0.668071048005657
2025-01-03,Aaron Gordon,DEN,SAS,reb,5.3332854266272145,5.764705882352941,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,4.5,over,0.6159218268334947
2025-01-03,Aaron Gordon,DEN,SAS,reb,5.3332854266272145,5.764705882352941,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,5.5,under,0.5576888607396253
2025-01-03,Aaron Gordon,DEN,SAS,reb,5.3332854266272145,5.764705882352941,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,6.5,under,0.7120080857297008
2025-01-03,Aaron Wiggins,OKC,NYK,ast,1.545396624541308,1.2000000000000002,20.9499999,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.7867727167242274
2025-01-03,Aaron Wiggins,OKC,NYK,ast,1.545396624541308,1.2000000000000002,20.9499999,poisson,0.0,1,ok,ast_hgbr,v1,1.5,under,0.542748007110265
2025-01-03,Aaron Wiggins,OKC,NYK,ast,1.545396624541308,1.2000000000000002,20.9499999,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.7973681142753815
2025-01-03,Aaron Wiggins,OKC,NYK,fg3,1.2036287373178993,1.30625,20.9499999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5,over,0.6670599188307553
2025-01-03,Aaron Wiggins,OKC,NYK,fg3,1.2036287373178993,1.30625,20.9499999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,1.5,under,0.6683988086168999
2025-01-03,Aaron Wiggins,OKC,NYK,fg3,1.2036287373178993,1.30625,20.9499999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8647191254735914
2025-01-03,Aaron Wiggins,OKC,NYK,pts,8.77874748189553,9.907638888888888,20.9499999,nbinom,0.05344975309597418,1,ok,pts_composed,v1,7.5,over,0.6086475046316391
2025-01-03,Aaron Wiggins,OKC,NYK,pts,8.77874748189553,9.907638888888888,20.9499999,nbinom,0.05344975309597418,1,ok,pts_composed,v1,8.5,under,0.5052024243583836
2025-01-03,Aaron Wiggins,OKC,NYK,pts,8.77874748189553,9.907638888888888,20.9499999,nbinom,0.05344975309597418,1,ok,pts_composed,v1,9.5,under,0.6131073726458448
2025-01-03,Aaron Wiggins,OKC,NYK,reb,3.5535632792533893,3.0,20.9499999,poisson,0.0,1,ok,reb_hgbr,v1,2.5,over,0.6889462098753236
2025-01-03,Aaron Wiggins,OKC,NYK,reb,3.5535632792533893,3.0,20.9499999,poisson,0.0,1,ok,reb_hgbr,v1,3.5,under,0.5251199343938008
2025-01-03,Aaron Wiggins,OKC,NYK,reb,3.5535632792533893,3.0,20.9499999,poisson,0.0,1,ok,reb_hgbr,v1,4.5,under,0.7152943317953305
2025-01-03,Ajay Mitchell,OKC,NYK,ast,1.8495499831845768,2.0,22.3000006,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8426920583936802
2025-01-03,Ajay Mitchell,OKC,NYK,ast,1.8495499831845768,2.0,22.3000006,poisson,0.0,1,ok,ast_hgbr,v1,1.5,over,0.5517431576409112
2025-01-03,Ajay Mitchell,OKC,NYK,ast,1.8495499831845768,2.0,22.3000006,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.7173191096065163
2025-01-03,Ajay Mitchell,OKC,NYK,fg3,0.713311024015818,1.35,22.3000006,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5,under,0.5091092904797057
2025-01-03,Ajay Mitchell,OKC,NYK,fg3,0.713311024015818,1.35,22.3000006,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,1.5,under,0.8347133529796377
2025-01-03,Ajay Mitchell,OKC,NYK,pts,6.221539141229282,10.510714285714286,22.3000006,nbinom,0.05344975309597418,1,ok,pts_composed,v1,5.5,over,0.5626192853681778
2025-01-03,Ajay Mitchell,OKC,NYK,pts,6.221539141229282,10.510714285714286,22.3000006,nbinom,0.05344975309597418,1,ok,pts_composed,v1,6.5,under,0.5765783008217356
2025-01-03,Ajay Mitchell,OKC,NYK,pts,6.221539141229282,10.510714285714286,22.3000006,nbinom,0.05344975309597418,1,ok,pts_composed,v1,7.5,under,0.6991965260522315
2025-01-03,Ajay Mitchell,OKC,NYK,reb,2.4920735564407837,2.4,22.3000006,poisson,0.0,1,ok,reb_hgbr,v1,1.5,over,0.711072028186474
2025-01-03,Ajay Mitchell,OKC,NYK,reb,2.4920735564407837,2.4,22.3000006,poisson,0.0,1,ok,reb_hgbr,v1,2.5,under,0.5458479781421377
2025-01-03,Ajay Mitchell,OKC,NYK,reb,2.4920735564407837,2.4,22.3000006,poisson,0.0,1,ok,reb_hgbr,v1,3.5,under,0.7592691627728487
2025-01-03,Al Horford,BOS,HOU,ast,2.551887531092726,3.0,27.966666599999996,poisson,0.0,1,ok,ast_hgbr,v1,1.5,over,0.7231856931583901
2025-01-03,Al Horford,BOS,HOU,ast,2.551887531092726,3.0,27.966666599999996,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.530573854166885
2025-01-03,Al Horford,BOS,HOU,ast,2.551887531092726,3.0,27.966666599999996,poisson,0.0,1,ok,ast_hgbr,v1,3.5,under,0.7464291290719207
2025-01-03,Al Horford,BOS,HOU,fg3,2.092605071538271,2.6500000000000004,27.966666599999996,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,1.5,over,0.5772912005979314
2025-01-03,Al Horford,BOS,HOU,fg3,2.092605071538271,2.6500000000000004,27.966666599999996,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.6568623331234039
2025-01-03,Al Horford,BOS,HOU,fg3,2.092605071538271,2.6500000000000004,27.966666599999996,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,3.5,under,0.8183654676587281
2025-01-03,Al Horford,BOS,HOU,pts,9.33236330543866,10.862643678160921,27.966666599999996,nbinom,0.05344975309597418,1,ok,pts_composed,v1,8.5,over,0.5542368121687526
2025-01-03,Al Horford,BOS,HOU,pts,9.33236330543866,10.862643678160921,27.966666599999996,nbinom,0.05344975309597418,1,ok,pts_composed,v1,9.5,under,0.5534379515056245
2025-01-03,Al Horford,BOS,HOU,pts,9.33236330543866,10.862643678160921,27.966666599999996,nbinom,0.05344975309597418,1,ok,pts_composed,v1,10.5,under,0.6527329384095071
2025-01-03,Al Horford,BOS,HOU,reb,5.156325583816914,5.0,27.966666599999996,poisson,0.0,1,ok,reb_hgbr,v1,4.5,over,0.5864952023820851
2025-01-03,Al Horford,BOS,HOU,reb,5.156325583816914,5.0,27.966666599999996,poisson,0.0,1,ok,reb_hgbr,v1,5.5,under,0.5885526013402262
2025-01-03,Al Horford,BOS,HOU,reb,5.156325583816914,5.0,27.966666599999996,poisson,0.0,1,ok,reb_hgbr,v1,6.5,under,0.7389865127942787
2025-01-03,Alex Caruso,OKC,NYK,ast,3.323544440003953,2.45,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,over,0.6452799964872997
2025-01-03,Alex Caruso,OKC,NYK,ast,3.323544440003953,2.45,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,3.5,under,0.5751426485813338
2025-01-03,Alex Caruso,OKC,NYK,ast,3.323544440003953,2.45,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,4.5,under,0.7582887626985393
2025-01-03,Alex Caruso,OKC,NYK,fg3,1.476683853833281,0.8500000000000001,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.7339967248657295
2025-01-03,Alex Caruso,OKC,NYK,fg3,1.476683853833281,0.8500000000000001,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.5,under,0.5831026872116385
2025-01-03,Alex Caruso,OKC,NYK,fg3,1.476683853833281,0.8500000000000001,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.802664610727136
