game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_abs,score_safe,score_balanced,score_lotto,game_key,ticket_type,leg_order,ticket_id
2025-01-08,Guerschon Yabusele,PHI,WAS,ast,1.99303337074356,1.4000000000000001,30.169999799999992,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8637185942037942,1.49303337074356,1.49303337074356,0.9097913071564829,0.9229549394286798,0.9361185717008766,PHI_WAS,lotto,1,2025-01-08_lotto_1
2025-01-08,Kyshawn George,WAS,PHI,ast,1.9906663989796238,1.0,23.42999979999999,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8633956379008817,1.4906663989796238,1.4906663989796238,0.9090290925162,0.9220672224062911,0.9351053522963821,PHI_WAS,lotto,2,2025-01-08_lotto_1
2025-01-08,Marcus Sasser,DET,BRK,reb,1.9763372777611394,1.5999999999999999,13.983333319999991,poisson,0.0,0,pred_mean_lt_2,reb_hgbr,v1,0.5,over,0.8614241261550558,1.4763372777611394,1.4763372777611394,0.9044041504927398,0.916684157446364,0.928964164399988,BRK_DET,lotto,3,2025-01-08_lotto_1
2025-01-08,Terance Mann,LAC,DEN,ast,1.9540159879485308,1.7200000000000002,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.8582961535952474,1.4540159879485308,1.4540159879485308,0.8971626708447873,0.9082673900589417,0.919372109273096,DEN_LAC,lotto,4,2025-01-08_lotto_1
2025-01-08,Jalen Brunson,NYK,TOR,fg3,1.9999974520898485,2.3333333333333335,0.0,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.8232293821029419,1.4999974520898485,1.4999974520898485,0.8850982705217622,0.9027750957842822,0.9204519210468023,NYK_TOR,lotto,5,2025-01-08_lotto_1
