game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit
2025-01-09,Alec Burks,MIA,UTA,ast,1.418301782247999,1.05,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.7578751513263882
2025-01-09,Alec Burks,MIA,UTA,ast,1.418301782247999,1.05,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.5,under,0.5855309530739228
2025-01-09,Alec Burks,MIA,UTA,ast,1.418301782247999,1.05,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.8290576980268242
2025-01-09,Alec Burks,MIA,UTA,fg3,1.3774323233418582,1.45,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.711655697486351
2025-01-09,Alec Burks,MIA,UTA,fg3,1.3774323233418582,1.45,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.5,under,0.6131809338455283
2025-01-09,Alec Burks,MIA,UTA,fg3,1.3774323233418582,1.45,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.8257361458892059
2025-01-09,Alec Burks,MIA,UTA,pts,8.031242730069726,6.3,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,7.5,over,0.5262832164341267
2025-01-09,Alec Burks,MIA,UTA,pts,8.031242730069726,6.3,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,8.5,under,0.5903823710504981
2025-01-09,Alec Burks,MIA,UTA,pts,8.031242730069726,6.3,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,9.5,under,0.6943684735520972
2025-01-09,Alec Burks,MIA,UTA,reb,2.919793610766174,2.0500000000000003,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,1.5,over,0.788547440086434
2025-01-09,Alec Burks,MIA,UTA,reb,2.919793610766174,2.0500000000000003,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,2.5,over,0.5586023934445624
2025-01-09,Alec Burks,MIA,UTA,reb,2.919793610766174,2.0500000000000003,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,3.5,under,0.6651949658928602
2025-01-09,Andrew Wiggins,GSW,DET,ast,2.4867121271959522,2.2,28.0300002,poisson,0.0,1,ok,ast_hgbr,v1,1.5,over,0.709964781107808
2025-01-09,Andrew Wiggins,GSW,DET,ast,2.4867121271959522,2.2,28.0300002,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.5472261638245826
2025-01-09,Andrew Wiggins,GSW,DET,ast,2.4867121271959522,2.2,28.0300002,poisson,0.0,1,ok,ast_hgbr,v1,3.5,under,0.7604127777473703
2025-01-09,Andrew Wiggins,GSW,DET,fg3,1.4790489127807442,1.320754716981132,28.0300002,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5,over,0.7345040290020606
2025-01-09,Andrew Wiggins,GSW,DET,fg3,1.4790489127807442,1.320754716981132,28.0300002,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,1.5,under,0.582399711219459
2025-01-09,Andrew Wiggins,GSW,DET,fg3,1.4790489127807442,1.320754716981132,28.0300002,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8021097658439493
2025-01-09,Andrew Wiggins,GSW,DET,pts,14.04442832895889,13.002113775003545,28.0300002,nbinom,0.05344975309597418,1,ok,pts_composed,v1,13.5,over,0.5103443716142784
2025-01-09,Andrew Wiggins,GSW,DET,pts,14.04442832895889,13.002113775003545,28.0300002,nbinom,0.05344975309597418,1,ok,pts_composed,v1,14.5,under,0.5696590544478767
2025-01-09,Andrew Wiggins,GSW,DET,pts,14.04442832895889,13.002113775003545,28.0300002,nbinom,0.05344975309597418,1,ok,pts_composed,v1,15.5,under,0.6444642732764714
2025-01-09,Andrew Wiggins,GSW,DET,reb,5.388576374499505,4.199999999999999,28.0300002,poisson,0.0,1,ok,reb_hgbr,v1,4.5,over,0.6248585188014177
2025-01-09,Andrew Wiggins,GSW,DET,reb,5.388576374499505,4.199999999999999,28.0300002,poisson,0.0,1,ok,reb_hgbr,v1,5.5,under,0.5481071787043197
2025-01-09,Andrew Wiggins,GSW,DET,reb,5.388576374499505,4.199999999999999,28.0300002,poisson,0.0,1,ok,reb_hgbr,v1,6.5,under,0.7034469905673608
2025-01-09,Anfernee Simons,POR,DAL,ast,4.300125630521642,6.2,34.5166666,poisson,0.0,1,ok,ast_hgbr,v1,3.5,over,0.6228686601133128
2025-01-09,Anfernee Simons,POR,DAL,ast,4.300125630521642,6.2,34.5166666,poisson,0.0,1,ok,ast_hgbr,v1,4.5,under,0.5704138251082177
2025-01-09,Anfernee Simons,POR,DAL,ast,4.300125630521642,6.2,34.5166666,poisson,0.0,1,ok,ast_hgbr,v1,5.5,under,0.7366416188346221
2025-01-09,Anfernee Simons,POR,DAL,fg3,3.0993448237632975,4.065934065934066,34.5166666,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,over,0.5507712634189876
2025-01-09,Anfernee Simons,POR,DAL,fg3,3.0993448237632975,4.065934065934066,34.5166666,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,3.5,under,0.6320762864442917
2025-01-09,Anfernee Simons,POR,DAL,fg3,3.0993448237632975,4.065934065934066,34.5166666,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,4.5,under,0.7722372755378963
2025-01-09,Anfernee Simons,POR,DAL,pts,21.779546144684325,22.47113553113553,34.5166666,nbinom,0.05344975309597418,1,ok,pts_composed,v1,20.5,over,0.5429033603578897
