game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_abs,score_safe,score_balanced,score_lotto
2025-01-09,Rudy Gobert,MIN,ORL,fg3,0.0,0.0,32.346666799999994,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-09,Walker Kessler,UTA,MIA,fg3,0.0,0.0,30.609999799999986,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-09,Mason Plumlee,PHO,ATL,fg3,0.0,0.0,21.07666679999999,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,1.0,-1.5,1.5,0.9999997666668223,0.9999997000002001,0.9999996333335779
2025-01-09,Jakob Poeltl,TOR,CLE,fg3,0.011489707752583057,0.0,31.673333199999984,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.999924094244737,-1.488510292247417,1.488510292247417,0.9972694979042519,0.9965110418069706,0.9957525857096892
2025-01-09,Clint Capela,ATL,PHO,fg3,0.017778278695921638,0.0,22.476666799999997,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9998192680810674,-1.4822217213040783,1.4822217213040783,0.9957340286559757,0.994566817391664,0.993399606127352
2025-01-09,Jarrett Allen,CLE,TOR,fg3,0.04481285712359635,0.0,27.71333339999999,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9988785571552982,-1.4551871428764036,1.4551871428764036,0.9888145024598112,0.9859390582611006,0.9830636140623901
2025-01-09,Jalen Duren,DET,GSW,fg3,0.07167486412492463,0.0,24.676666599999987,nbinom,0.16167095985722266,0,pred_mean_lt_0p5|fg3a_lt_1p5,fg3_composed,v1,1.5,under,0.9971974653268518,-1.4283251358750753,1.4283251358750753,0.9814539953162094,0.9769558610274545,0.9724577267386995
2025-01-09,Cory Joseph,ORL,MIN,fg3,1.0015263174801006,0.5454545454545455,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.9064918262755421,-1.4984736825198994,1.4984736825198994,0.9388633132379949,0.9481123095129813,0.9573613057879679
2025-01-09,Jaden McDaniels,MIN,ORL,fg3,1.0111447744098434,1.5567567567567568,31.313333399999987,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.9046169030547784,-1.4888552255901566,1.4888552255901566,0.9354003080237618,0.9441955665863286,0.9529908251488953
2025-01-09,Kris Murray,POR,DAL,ast,1.0361380990638471,1.2,19.989999799999985,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.9129327213671095,-1.4638619009361529,1.4638619009361529,0.934973818062024,0.9412712742605711,0.947568730459118
2025-01-09,Jonathan Isaac,ORL,MIN,fg3,1.0324329049705236,0.2608695652173913,17.390000199999992,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.9004223908411734,-1.4675670950294764,1.4675670950294764,0.9277066479322447,0.935502149958265,0.9432976519842853
2025-01-09,Svi Mykhailiuk,UTA,MIA,ast,1.9951102120210122,1.4545454545454548,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.8640013353468343,1.4951102120210122,1.4951102120210122,0.9104596848744673,0.9237334990252195,0.9370073131759717
2025-01-09,Isaac Okoro,CLE,TOR,reb,1.9950661583083866,2.166666666666667,,poisson,0.0,0,minutes_lt_12|pred_mean_lt_2,reb_hgbr,v1,0.5,over,0.863995343968774,1.4950661583083866,1.4950661583083866,0.9104455112859682,0.9237169876623094,0.9369884640386505
2025-01-09,Bruce Brown,TOR,CLE,ast,1.0802920601835688,0.6,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.9043529535671951,-1.4197079398164312,1.4197079398164312,0.9190943849325341,0.923306222465488,0.9275180599984421
2025-01-09,Ochai Agbaji,TOR,CLE,fg3,1.0676452188428676,0.8999999999999999,25.56666699999999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8933542704384803,-1.4323547811571324,1.4323547811571324,0.9148961685777478,0.9210509966175386,0.9272058246573295
2025-01-09,Jake LaRavia,MEM,HOU,fg3,1.0750011494684764,0.9444444444444444,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.8918580826134589,-1.4249988505315236,1.4249988505315236,0.912207263823097,0.9180213155972794,0.9238353673714619
2025-01-09,Donovan Clingan,POR,DAL,ast,1.1075714249651576,0.5714285714285714,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.8988867862668218,-1.3924285750348424,1.3924285750348424,0.9091761953150412,0.9121160264716754,0.9150558576283097
2025-01-09,Jett Howard,ORL,MIN,fg3,1.0923262149437516,1.32,15.773333599999987,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8883084119539124,-1.4076737850562484,1.4076737850562484,0.905857465311836,0.9108714805569571,0.9158854958020781
2025-01-09,Vit Krejci,ATL,PHO,fg3,1.0938056068334587,0.7727272727272728,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.8880036575392524,-1.4061943931665413,1.4061943931665413,0.9053141837315029,0.9102600483578601,0.9152059129842174
2025-01-09,Ja'Kobe Walter,TOR,CLE,fg3,1.0960360752778404,0.9316455696202532,18.296666799999986,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,under,0.8875436986430092,-1.4039639247221596,1.4039639247221596,0.904494768158884,0.9093379308777052,0.9141810935965267
2025-01-09,Svi Mykhailiuk,UTA,MIA,fg3,2.0072288567564387,1.8181818181818181,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,3.5,under,0.8335233876489672,-1.4927711432435613,1.4927711432435613,0.8901032365199699,0.9062689076259708,0.9224345787319717
2025-01-09,Ty Jerome,CLE,TOR,reb,1.9405687699982455,3.1999999999999997,16.98333339999999,poisson,0.0,0,pred_mean_lt_2,reb_hgbr,v1,0.5,over,0.8563777614779018,1.4405687699982455,1.4405687699982455,0.8927780338719009,0.9031781116987577,0.9135781895256145
2025-01-09,Anthony Black,ORL,MIN,fg3,1.112339268102086,0.6176470588235294,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.8841643264027192,-1.387660731897914,1.387660731897914,0.8984941004130886,0.9025883215589086,0.9066825427047284
2025-01-09,Simone Fontecchio,DET,GSW,fg3,2.020307276138584,1.25,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,3.5,under,0.8312208699376026,-1.4796927238614161,1.4796927238614161,0.8855549708528352,0.9010789996857589,0.9166030285186825
2025-01-09,Clint Capela,ATL,PHO,ast,1.135910310670231,1.2,22.476666799999997,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.8930797063836673,-1.364089689329769,1.364089689329769,0.8987891911347419,0.9004204724921918,0.9020517538496418
2025-01-09,Malik Beasley,DET,GSW,ast,1.9295655310900832,2.1999999999999997,29.69333359999999,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8547887254354989,1.4295655310900832,1.4295655310900832,0.8891777397440481,0.8990031724036338,0.9088286050632193
2025-01-09,Grayson Allen,PHO,ATL,fg3,1.984209041296452,2.1923076923076925,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.8211056900161119,1.484209041296452,1.484209041296452,0.8800339106028368,0.8968705450561869,0.9137071795095368
