game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score
2025-01-09,Jakob Poeltl,TOR,CLE,reb,11.061067950968773,9.0,31.673333199999984,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6819958206682066,1.4389320490312265,0.4143309764882932,0.8798148111111107,0.18199582066820663,0.03,0.0,0.12162162162162163,0.0,0.0,0.7674432432432433,0.960541891891892,0.9751864864864863,1,1,1,0.7147831994305124,0.0,high_conf,1.0,0.5067567567567568,0.7702702702702703,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8869635810810812
2025-01-09,Bam Adebayo,MIA,UTA,reb,9.039881875060955,9.200000000000001,31.35,poisson,0.0,1,ok,reb_hgbr,v1,10.5,under,0.7012487857240935,1.4601181249390454,0.46081190499517277,0.8708333333333333,0.20124878572409355,0.03,0.0,0.33783783783783783,0.0,0.0,0.7518162162162162,0.9469337837837839,0.9619378378378377,1,1,1,0.7716826893267356,0.0,high_conf,0.9594594594594594,0.5067567567567568,0.7567567567567568,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8726377702702702
2025-01-09,Walker Kessler,UTA,MIA,reb,10.33730650385013,12.8,30.609999799999986,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6578383290938179,1.1626934961498705,0.345310909347552,0.8502777722222219,0.1578383290938179,0.03,0.0,0.02702702702702703,0.0,0.0,0.7375135135135136,0.9371932432432433,0.957008108108108,0,1,1,0.6256657362353097,0.0,high_conf,0.972972972972973,0.5067567567567568,0.7027027027027027,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8622750675675676
2025-01-09,Scottie Barnes,TOR,CLE,reb,8.12557840523461,8.4,34.88333339999999,poisson,0.0,1,ok,reb_hgbr,v1,9.5,under,0.7009257220825269,1.3744215947653906,0.4549773425325618,0.9689814833333331,0.2009257220825269,0.03,0.0,0.28378378378378377,0.0,0.0,0.8000216216216217,0.8993067567567568,0.8973432432432431,1,1,1,0.7872170630713836,0.0,high_conf,0.9054054054054054,0.5067567567567568,0.9459459459459459,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8591018243243244
2025-01-09,Rudy Gobert,MIN,ORL,reb,8.951675869760432,10.4,32.346666799999994,poisson,0.0,1,ok,reb_hgbr,v1,7.5,over,0.6704131961651327,1.4516758697604324,0.4601734378461499,0.8985185222222221,0.17041319616513273,0.03,0.0,0.32432432432432434,0.0,0.0,0.7706216216216216,0.8799689189189189,0.8890243243243242,0,1,1,0.7459590905429349,0.0,high_conf,0.9459459459459459,0.5067567567567568,0.8243243243243243,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8384938513513513
2025-01-09,Deandre Ayton,POR,DAL,reb,10.572895076813461,9.799999999999999,29.31333299999999,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6114034373127275,1.0728950768134613,0.31538152192420676,0.8142592499999997,0.1114034373127275,0.03,0.0,0.013513513513513514,0.0,0.0,0.7006972972972974,0.9109797297297297,0.9412945945945945,0,1,1,0.5458897529656439,0.0,high_conf,0.9864864864864865,0.5067567567567568,0.581081081081081,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.834445472972973
2025-01-09,Scottie Barnes,TOR,CLE,ast,4.53774595039916,3.9999999999999996,34.88333339999999,poisson,0.0,1,ok,ast_hgbr,v1,5.5,under,0.696469249974702,0.9622540496008396,0.40890576485659186,0.9689814833333331,0.19646924997470205,0.04,0.0,0.02702702702702703,0.0,0.0,0.8655243243243245,0.7841547297297298,0.6917891891891893,1,1,1,0.7205536969087444,0.0,high_conf,0.8783783783783784,0.5067567567567568,0.9459459459459459,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,1.08,0.98,0.03,core,0.0,0.0,0.7936111824324324
2025-01-09,Tyler Herro,MIA,UTA,ast,5.86616501938309,4.0,36.10666659999999,poisson,0.0,1,ok,ast_hgbr,v1,4.5,over,0.696629950214339,1.3661650193830903,0.5213700055757209,1.0,0.19662995021433904,0.04,0.0,0.20270270270270271,0.0,0.0,0.8499675675675676,0.7856006756756757,0.7145675675675677,1,1,1,0.8197712908791248,0.0,high_conf,0.9594594594594594,0.5067567567567568,0.972972972972973,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7935891554054055
2025-01-09,Kevin Durant,PHO,ATL,reb,6.376865922755409,7.0,36.77666699999999,poisson,0.0,1,ok,reb_hgbr,v1,7.5,under,0.6906716255021152,1.1231340772445906,0.4135191813963005,1.0,0.19067162550211525,0.03,0.0,0.10810810810810811,0.0,0.0,0.7801567567567567,0.7982500000000001,0.7905378378378379,1,1,1,0.748310592704693,0.0,high_conf,0.7837837837837838,0.5067567567567568,0.9864864864864865,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7890846621621621
2025-01-09,Trae Young,ATL,PHO,ast,11.450003911382769,12.4,33.80333279999999,poisson,0.0,1,ok,ast_hgbr,v1,12.5,under,0.6385977043319429,1.049996088617231,0.2975794503939509,0.9389814666666665,0.13859770433194285,0.04,0.0,0.013513513513513514,0.0,0.0,0.8374162162162163,0.7796155405405406,0.7148324324324324,0,1,1,0.5660135029467549,0.0,high_conf,1.0,0.5067567567567568,0.9054054054054054,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7865400337837838
2025-01-09,Kevin Durant,PHO,ATL,ast,4.144524309732733,4.6,36.77666699999999,poisson,0.0,1,ok,ast_hgbr,v1,5.5,under,0.7621539341253638,1.3554756902672667,0.5976117409905007,1.0,0.2621539341253638,0.04,0.0,0.3918918918918919,0.0,0.0,0.855891891891892,0.7737155405405406,0.6782810810810812,1,1,1,0.9467096991178411,0.0,high_conf,0.7972972972972973,0.5067567567567568,0.9864864864864865,0.5067567567567568,1,0,0.0,0.5067567567567568,1.0,1.08,0.98,0.03,core,0.0,0.0,0.7827274662162162
