game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score
2025-01-09,Alec Burks,MIA,UTA,ast,1.418301782247999,1.05,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.7578751513263882,0.9183017822479991,0.590513973942169,0.0,0.25787515132638816,0.04,0.0,0.7405541561712846,0.0,0.0,0.5840762527840138,0.7306743501012181,0.7696887704745814,0,0,0,0.7306743501012181
2025-01-09,Alec Burks,MIA,UTA,ast,1.418301782247999,1.05,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.5,under,0.5855309530739228,0.08169821775200092,0.05253604007021063,0.0,0.08553095307392278,0.04,0.0,0.13602015113350127,0.0,0.0,0.12944275272831907,0.11874173460068699,0.09685503490253143,0,0,0,0.11874173460068699
2025-01-09,Alec Burks,MIA,UTA,ast,1.418301782247999,1.05,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.8290576980268242,1.081698217752001,0.6955860540825902,0.0,0.32905769802682416,0.04,0.0,0.8664987405541562,0.0,0.0,0.7275776521663287,0.8869058660833018,0.9213238655374905,0,0,0,0.8869058660833018
2025-01-09,Alec Burks,MIA,UTA,fg3,1.3774323233418582,1.45,0.0,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.711655697486351,0.8774323233418582,0.5690619498685738,0.0,0.21165569748635105,0.1,0.0,0.6229508196721312,0.0,0.0,0.4229124616169403,0.6108695736066169,0.7273787784729243,0,0,0,0.6108695736066169
2025-01-09,Alec Burks,MIA,UTA,fg3,1.3774323233418582,1.45,0.0,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.5,under,0.6131809338455283,0.12256767665814183,0.07949171601553615,0.0,0.1131809338455283,0.1,0.0,0.17759562841530055,0.0,0.0,0.1368793796190868,0.14507064956705357,0.13469040123213033,0,0,0,0.14507064956705357
2025-01-09,Alec Burks,MIA,UTA,fg3,1.3774323233418582,1.45,0.0,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.8257361458892059,1.1225676766581418,0.7280453818996462,0.0,0.32573614588920585,0.1,0.0,0.8060109289617486,0.0,0.0,0.6199860997783857,0.8370102183498839,0.9650048003286741,0,0,0,0.8370102183498839
2025-01-09,Alec Burks,MIA,UTA,pts,8.031242730069726,6.3,0.0,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,7.5,over,0.5262832164341267,0.5312427300697262,0.17677434733223424,0.0,0.026283216434126677,0.06,0.0,0.4246913580246914,0.0,0.0,0.0740627628397824,0.1513007628086436,0.19590940008214278,0,0,0,0.1513007628086436
2025-01-09,Alec Burks,MIA,UTA,pts,8.031242730069726,6.3,0.0,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,8.5,under,0.5903823710504981,0.4687572699302738,0.15598191892110802,0.0,0.09038237105049807,0.06,0.0,0.3728395061728395,0.0,0.0,0.1509415763643434,0.19467581188216238,0.2080446065931729,0,0,0,0.19467581188216238
2025-01-09,Alec Burks,MIA,UTA,pts,8.031242730069726,6.3,0.0,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,9.5,under,0.6943684735520972,1.4687572699302738,0.4887381851744503,0.0,0.1943684735520972,0.06,0.0,0.9654320987654321,0.0,0.0,0.40008212998319714,0.5523677860537715,0.6228043708626378,0,0,0,0.5523677860537715
2025-01-09,Alec Burks,MIA,UTA,reb,2.919793610766174,2.0500000000000003,0.0,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,1.5,over,0.788547440086434,1.419793610766174,0.7171229429500364,0.0,0.28854744008643396,0.03,0.0,0.9827160493827161,0.16,0.0,0.6174314326662147,1.06192752778867,1.2354006888076885,0,0,0,1.06192752778867
2025-01-09,Alec Burks,MIA,UTA,reb,2.919793610766174,2.0500000000000003,0.0,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,2.5,over,0.5586023934445624,0.41979361076617394,0.21203337393651625,0.0,0.05860239344456242,0.03,0.0,0.34814814814814815,0.0,0.0,0.13996841378738115,0.23245691129684018,0.29228419105163855,0,0,0,0.23245691129684018
2025-01-09,Alec Burks,MIA,UTA,reb,2.919793610766174,2.0500000000000003,0.0,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,3.5,under,0.6651949658928602,0.5802063892338261,0.2930561950770039,0.0,0.1651949658928602,0.03,0.0,0.44938271604938274,0.0,0.0,0.30878121478766635,0.4085029840794096,0.45776533132487085,0,0,0,0.4085029840794096
2025-01-09,Andrew Wiggins,GSW,DET,ast,2.4867121271959522,2.2,28.0300002,poisson,0.0,1,ok,ast_hgbr,v1,1.5,over,0.709964781107808,0.9867121271959522,0.5284238607910398,0.7786111166666667,0.20996478110780803,0.04,0.0,0.672544080604534,0.0,0.0,0.7850678723341972,0.7930256896391402,0.7913877730998494,1,1,1,0.7930256896391402
