game_date,player,team,opp,stat,side,line,pred_mean,p_hit,minutes_proj,edge_raw,edge_norm,edge_rank_pct,score_safe,score_balanced,score_lotto,rank_score,overall_rank,overall_rank_pct,stat_rank,stat_rank_pct,team_rank,player_rank,edge_tier,can_safe,can_balanced,can_lotto,baseline_mean,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,reb_top_bucket_bonus,ast_extreme_tail_penalty,score
2025-01-09,Jaden McDaniels,MIN,ORL,fg3,under,2.5,1.0111447744098434,0.9046169030547784,31.313333399999987,1.4888552255901566,1.04985858060517,0.9781420765027322,1.112131397678948,1.3231064502907284,1.4928559578458152,1.5213664662464816,1,1.0,1,1.0,1,1,tier_1,1,1,1,1.5567567567567568,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.8698148166666663,0.4046169030547784,0.1,0.0,0.0,0.0,1.3231064502907284
2025-01-09,Kris Murray,POR,DAL,ast,under,2.5,1.0361380990638471,0.9129327213671095,19.989999799999985,1.4638619009361529,1.025879833583503,1.0,1.1198134827478097,1.293726871808301,1.404215029936555,1.4994193509461027,2,0.9965397923875432,1,1.0,1,1,tier_1,0,1,1,1.2,poisson,0.0,1,ok,ast_hgbr,v1,0.5552777722222219,0.41293272136710946,0.04,0.0,0.0,0.06,1.293726871808301
2025-01-09,Ochai Agbaji,TOR,CLE,fg3,under,2.5,1.0676452188428676,0.8933542704384803,25.56666699999999,1.4323547811571324,0.9961221363114696,0.9699453551912568,1.027641681005127,1.2409164526604357,1.4036069778504474,1.4346620980244442,3,0.9930795847750865,2,0.9848484848484849,1,1,tier_1,1,1,1,0.8999999999999999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.7101851944444442,0.39335427043848026,0.1,0.0,0.0,0.0,1.2409164526604357
2025-01-09,Clint Capela,ATL,PHO,ast,under,2.5,1.135910310670231,0.8930797063836673,22.476666799999997,1.364089689329769,0.9333648039712675,0.9924433249370277,1.0820071092085262,1.2122975734131876,1.30393694318849,1.4247529752438568,4,0.9896193771626297,2,0.9864864864864865,1,1,tier_1,1,1,1,1.2,poisson,0.0,1,ok,ast_hgbr,v1,0.6243518555555555,0.3930797063836673,0.04,0.0,0.0,0.06,1.2122975734131876
2025-01-09,Tim Hardaway Jr.,DET,GSW,reb,under,4.5,3.038012975511178,0.8088359198831729,31.043333399999987,1.4619870244888218,0.7275446694550685,0.9851851851851852,0.9436217257451929,1.2740063921535862,1.4056068486166788,1.4225516897258865,5,0.986159169550173,1,1.0,1,1,tier_1,1,1,1,1.7999999999999998,poisson,0.0,1,ok,reb_hgbr,v1,0.8623148166666663,0.30883591988317294,0.03,0.0,0.16,0.0,1.2740063921535862
2025-01-09,Jonathan Isaac,ORL,MIN,fg3,under,2.5,1.0324329049705236,0.9004223908411734,17.390000199999992,1.4675670950294764,1.0294134941498907,0.9754098360655737,0.9728383331583186,1.2293214516875994,1.4100454926941919,1.4146093285770363,6,0.9826989619377162,3,0.9696969696969697,1,1,tier_1,0,1,1,0.2608695652173913,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.4830555611111109,0.40042239084117337,0.1,0.0,0.0,0.0,1.2293214516875994
2025-01-09,Toumani Camara,POR,DAL,ast,over,0.5,1.826161909327316,0.8389695673722086,34.3800002,1.326161909327316,0.7888565399604437,0.9496221662468514,1.138275403433728,1.1701895117455563,1.1675969477076453,1.3840477846329124,7,0.9792387543252595,3,0.972972972972973,2,1,tier_1,1,1,1,2.4000000000000004,poisson,0.0,1,ok,ast_hgbr,v1,0.9550000055555555,0.3389695673722086,0.04,0.0,0.0,0.0,1.1701895117455563
2025-01-09,Tobias Harris,DET,GSW,ast,under,3.5,2.1110612623950264,0.8365472087772061,33.51333259999999,1.3889387376049736,0.7874605556888439,0.947103274559194,1.1251159127475496,1.161709678220548,1.1612475326801546,1.373737602537149,8,0.9757785467128027,4,0.9594594594594594,2,1,tier_1,1,1,1,3.0,poisson,0.0,1,ok,ast_hgbr,v1,0.9309259055555553,0.3365472087772061,0.04,0.0,0.0,0.0,1.161709678220548
2025-01-09,Wendell Carter Jr.,ORL,MIN,fg3,under,2.5,1.1385971370905343,0.8786592125506051,24.756666199999987,1.3614028629094657,0.9309410242492876,0.9453551912568307,0.9801465593658445,1.1731354615362715,1.3204504694103827,1.3642730015726865,9,0.972318339100346,4,0.9545454545454546,2,1,tier_1,1,1,1,0.7636363636363636,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.6876851722222219,0.3786592125506051,0.1,0.0,0.0,0.0,1.1731354615362715
2025-01-09,Ja'Kobe Walter,TOR,CLE,fg3,under,2.5,1.0960360752778404,0.8875436986430092,18.296666799999986,1.4039639247221596,0.9697428184403003,0.9562841530054644,0.9451495457670597,1.1765845606579082,1.341102246204652,1.361842909488059,10,0.9688581314878892,5,0.9393939393939394,2,1,tier_1,0,1,1,0.9316455696202532,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5082407444444441,0.3875436986430092,0.1,0.0,0.0,0.0,1.1765845606579082
