player,opp,games,fg3_made,fg3_att,3pm_per_game,3p_pct
Darius Garland,ORL,3,5.0,14.0,1.6666666666666667,0.35714285714285715
Darius Garland,MEM,2,3.0,11.0,1.5,0.2727272727272727
Darius Garland,OKC,2,3.0,10.0,1.5,0.3
Darius Garland,POR,2,3.0,10.0,1.5,0.3
Darius Garland,IND,4,5.0,17.0,1.25,0.29411764705882354
Darius Garland,SAC,2,1.0,7.0,0.5,0.14285714285714285
David Duke Jr.,PHO,3,2.0,4.0,0.6666666666666666,0.5
David Duke Jr.,LAC,4,1.0,1.0,0.25,1.0
David Duke Jr.,ATL,2,0.0,0.0,0.0,
David Duke Jr.,BOS,2,0.0,0.0,0.0,
David Duke Jr.,BRK,2,0.0,0.0,0.0,
David Duke Jr.,CHI,2,0.0,0.0,0.0,
David Duke Jr.,CHO,2,0.0,0.0,0.0,
David Duke Jr.,CLE,2,0.0,0.0,0.0,
David Duke Jr.,DAL,4,0.0,0.0,0.0,
David Duke Jr.,DEN,3,0.0,0.0,0.0,
David Duke Jr.,DET,2,0.0,0.0,0.0,
David Duke Jr.,GSW,3,0.0,0.0,0.0,
David Duke Jr.,HOU,4,0.0,1.0,0.0,0.0
David Duke Jr.,IND,2,0.0,0.0,0.0,
David Duke Jr.,LAL,4,0.0,0.0,0.0,
David Duke Jr.,MEM,4,0.0,0.0,0.0,
David Duke Jr.,MIA,2,0.0,0.0,0.0,
David Duke Jr.,MIL,2,0.0,0.0,0.0,
David Duke Jr.,MIN,4,0.0,0.0,0.0,
David Duke Jr.,NOP,4,0.0,0.0,0.0,
David Duke Jr.,NYK,2,0.0,0.0,0.0,
David Duke Jr.,OKC,3,0.0,0.0,0.0,
David Duke Jr.,ORL,2,0.0,0.0,0.0,
David Duke Jr.,PHI,2,0.0,0.0,0.0,
David Duke Jr.,POR,4,0.0,0.0,0.0,
David Duke Jr.,SAC,4,0.0,0.0,0.0,
David Duke Jr.,TOR,2,0.0,0.0,0.0,
David Duke Jr.,UTA,4,0.0,0.0,0.0,
David Duke Jr.,WAS,2,0.0,0.0,0.0,
David Roddy,SAC,2,3.0,7.0,1.5,0.42857142857142855
David Roddy,MEM,1,1.0,2.0,1.0,0.5
David Roddy,PHO,4,3.0,4.0,0.75,0.75
David Roddy,WAS,3,2.0,6.0,0.6666666666666666,0.3333333333333333
David Roddy,DEN,4,2.0,4.0,0.5,0.5
David Roddy,NOP,4,2.0,2.0,0.5,1.0
David Roddy,OKC,2,1.0,1.0,0.5,1.0
David Roddy,CHI,6,2.0,13.0,0.3333333333333333,0.15384615384615385
David Roddy,DET,3,1.0,1.0,0.3333333333333333,1.0
David Roddy,BOS,4,1.0,7.0,0.25,0.14285714285714285
David Roddy,LAL,4,1.0,6.0,0.25,0.16666666666666666
David Roddy,ATL,1,0.0,0.0,0.0,
David Roddy,BRK,3,0.0,0.0,0.0,
David Roddy,CHO,2,0.0,0.0,0.0,
David Roddy,CLE,3,0.0,0.0,0.0,
David Roddy,DAL,2,0.0,0.0,0.0,
David Roddy,GSW,2,0.0,1.0,0.0,0.0
David Roddy,HOU,1,0.0,0.0,0.0,
David Roddy,IND,2,0.0,0.0,0.0,
David Roddy,LAC,2,0.0,2.0,0.0,0.0
David Roddy,MIA,2,0.0,0.0,0.0,
David Roddy,MIL,2,0.0,0.0,0.0,
David Roddy,MIN,2,0.0,2.0,0.0,0.0
David Roddy,NYK,4,0.0,1.0,0.0,0.0
David Roddy,ORL,2,0.0,0.0,0.0,
David Roddy,PHI,1,0.0,0.0,0.0,
David Roddy,POR,1,0.0,0.0,0.0,
David Roddy,SAS,2,0.0,0.0,0.0,
David Roddy,TOR,4,0.0,2.0,0.0,0.0
David Roddy,UTA,3,0.0,0.0,0.0,
Davion Mitchell,TOR,1,3.0,5.0,3.0,0.6
Davion Mitchell,DEN,2,5.0,13.0,2.5,0.38461538461538464
Davion Mitchell,BOS,6,11.0,21.0,1.8333333333333333,0.5238095238095238
Davion Mitchell,MEM,4,7.0,14.0,1.75,0.5
Davion Mitchell,ATL,6,10.0,17.0,1.6666666666666667,0.5882352941176471
Davion Mitchell,CHI,4,6.0,12.0,1.5,0.5
Davion Mitchell,IND,3,4.0,8.0,1.3333333333333333,0.5
Davion Mitchell,GSW,2,2.0,3.0,1.0,0.6666666666666666
Davion Mitchell,HOU,2,2.0,4.0,1.0,0.5
Davion Mitchell,LAL,2,2.0,9.0,1.0,0.2222222222222222
Davion Mitchell,OKC,2,2.0,10.0,1.0,0.2
Davion Mitchell,ORL,2,2.0,3.0,1.0,0.6666666666666666
Davion Mitchell,PHI,3,3.0,10.0,1.0,0.3
Davion Mitchell,SAC,2,2.0,5.0,1.0,0.4
Davion Mitchell,CLE,4,3.0,8.0,0.75,0.375
Davion Mitchell,LAC,3,2.0,6.0,0.6666666666666666,0.3333333333333333
Davion Mitchell,MIA,3,2.0,7.0,0.6666666666666666,0.2857142857142857
Davion Mitchell,NOP,3,2.0,8.0,0.6666666666666666,0.25
Davion Mitchell,NYK,6,4.0,9.0,0.6666666666666666,0.4444444444444444
Davion Mitchell,MIL,5,3.0,11.0,0.6,0.2727272727272727
Davion Mitchell,DAL,2,1.0,2.0,0.5,0.5
Davion Mitchell,DET,4,2.0,8.0,0.5,0.25
Davion Mitchell,WAS,4,2.0,2.0,0.5,1.0
Davion Mitchell,CHO,3,1.0,10.0,0.3333333333333333,0.1
Davion Mitchell,MIN,3,1.0,5.0,0.3333333333333333,0.2
Davion Mitchell,BRK,3,0.0,1.0,0.0,0.0
De'Aaron Fox,CHI,1,4.0,8.0,4.0,0.5
De'Aaron Fox,MIN,4,14.0,28.0,3.5,0.5
De'Aaron Fox,ATL,3,9.0,19.0,3.0,0.47368421052631576
De'Aaron Fox,BRK,3,8.0,14.0,2.6666666666666665,0.5714285714285714
De'Aaron Fox,HOU,3,7.0,15.0,2.3333333333333335,0.4666666666666667
De'Aaron Fox,SAS,3,7.0,20.0,2.3333333333333335,0.35
De'Aaron Fox,DAL,3,6.0,18.0,2.0,0.3333333333333333
De'Aaron Fox,IND,1,2.0,6.0,2.0,0.3333333333333333
De'Aaron Fox,MIL,1,2.0,8.0,2.0,0.25
De'Aaron Fox,OKC,3,6.0,23.0,2.0,0.2608695652173913
De'Aaron Fox,LAL,5,9.0,29.0,1.8,0.3103448275862069
De'Aaron Fox,DEN,3,5.0,17.0,1.6666666666666667,0.29411764705882354
De'Aaron Fox,DET,3,5.0,14.0,1.6666666666666667,0.35714285714285715
De'Aaron Fox,UTA,3,5.0,11.0,1.6666666666666667,0.45454545454545453
De'Aaron Fox,MIA,2,3.0,6.0,1.5,0.5
De'Aaron Fox,CHO,2,2.0,5.0,1.0,0.4
De'Aaron Fox,LAC,3,3.0,12.0,1.0,0.25
De'Aaron Fox,NYK,2,2.0,6.0,1.0,0.3333333333333333
De'Aaron Fox,PHI,3,3.0,9.0,1.0,0.3333333333333333
De'Aaron Fox,PHO,4,4.0,15.0,1.0,0.26666666666666666
De'Aaron Fox,POR,3,3.0,14.0,1.0,0.21428571428571427
De'Aaron Fox,NOP,4,3.0,22.0,0.75,0.13636363636363635
De'Aaron Fox,MEM,4,2.0,20.0,0.5,0.1
De'Aaron Fox,TOR,4,2.0,19.0,0.5,0.10526315789473684
De'Aaron Fox,WAS,2,1.0,9.0,0.5,0.1111111111111111
De'Aaron Fox,BOS,3,1.0,3.0,0.3333333333333333,0.3333333333333333
De'Aaron Fox,CLE,2,0.0,0.0,0.0,
De'Aaron Fox,GSW,4,0.0,3.0,0.0,0.0
De'Aaron Fox,ORL,2,0.0,2.0,0.0,0.0
De'Aaron Fox,SAC,1,0.0,6.0,0.0,0.0
De'Andre Hunter,SAS,4,15.0,34.0,3.75,0.4411764705882353
De'Andre Hunter,CLE,3,10.0,23.0,3.3333333333333335,0.43478260869565216
De'Andre Hunter,MIN,3,10.0,19.0,3.3333333333333335,0.5263157894736842
De'Andre Hunter,DEN,2,6.0,14.0,3.0,0.42857142857142855
De'Andre Hunter,LAC,3,9.0,23.0,3.0,0.391304347826087
De'Andre Hunter,UTA,2,6.0,13.0,3.0,0.46153846153846156
De'Andre Hunter,LAL,2,5.0,13.0,2.5,0.38461538461538464
De'Andre Hunter,ORL,2,5.0,10.0,2.5,0.5
De'Andre Hunter,NYK,6,14.0,21.0,2.3333333333333335,0.6666666666666666
De'Andre Hunter,SAC,4,9.0,20.0,2.25,0.45
De'Andre Hunter,MIA,2,4.0,11.0,2.0,0.36363636363636365
De'Andre Hunter,MIL,3,6.0,17.0,2.0,0.35294117647058826
De'Andre Hunter,NOP,2,4.0,7.0,2.0,0.5714285714285714
De'Andre Hunter,POR,3,6.0,12.0,2.0,0.5
De'Andre Hunter,TOR,4,8.0,20.0,2.0,0.4
De'Andre Hunter,CHO,3,5.0,13.0,1.6666666666666667,0.38461538461538464
De'Andre Hunter,PHO,3,5.0,12.0,1.6666666666666667,0.4166666666666667
De'Andre Hunter,BRK,3,4.0,8.0,1.3333333333333333,0.5
De'Andre Hunter,MEM,3,4.0,14.0,1.3333333333333333,0.2857142857142857
De'Andre Hunter,BOS,4,4.0,11.0,1.0,0.36363636363636365
De'Andre Hunter,CHI,6,6.0,21.0,1.0,0.2857142857142857
De'Andre Hunter,DAL,1,1.0,5.0,1.0,0.2
De'Andre Hunter,DET,4,4.0,19.0,1.0,0.21052631578947367
De'Andre Hunter,HOU,1,1.0,7.0,1.0,0.14285714285714285
De'Andre Hunter,IND,3,3.0,10.0,1.0,0.3
De'Andre Hunter,WAS,4,3.0,5.0,0.75,0.6
De'Andre Hunter,GSW,1,0.0,6.0,0.0,0.0
De'Andre Hunter,OKC,1,0.0,0.0,0.0,
DeAndre Jordan,ATL,2,0.0,0.0,0.0,
DeAndre Jordan,BOS,2,0.0,0.0,0.0,
DeAndre Jordan,BRK,2,0.0,0.0,0.0,
DeAndre Jordan,CHI,2,0.0,0.0,0.0,
DeAndre Jordan,CHO,2,0.0,0.0,0.0,
DeAndre Jordan,CLE,2,0.0,0.0,0.0,
DeAndre Jordan,DAL,4,0.0,0.0,0.0,
DeAndre Jordan,DET,2,0.0,0.0,0.0,
DeAndre Jordan,GSW,3,0.0,0.0,0.0,
DeAndre Jordan,HOU,3,0.0,0.0,0.0,
DeAndre Jordan,IND,2,0.0,0.0,0.0,
DeAndre Jordan,LAC,4,0.0,0.0,0.0,
DeAndre Jordan,LAL,4,0.0,0.0,0.0,
DeAndre Jordan,MEM,3,0.0,0.0,0.0,
DeAndre Jordan,MIA,2,0.0,0.0,0.0,
DeAndre Jordan,MIL,2,0.0,0.0,0.0,
DeAndre Jordan,MIN,4,0.0,0.0,0.0,
DeAndre Jordan,NOP,4,0.0,0.0,0.0,
DeAndre Jordan,NYK,2,0.0,0.0,0.0,
DeAndre Jordan,OKC,4,0.0,0.0,0.0,
DeAndre Jordan,ORL,2,0.0,0.0,0.0,
DeAndre Jordan,PHI,2,0.0,0.0,0.0,
DeAndre Jordan,PHO,4,0.0,0.0,0.0,
DeAndre Jordan,POR,4,0.0,0.0,0.0,
DeAndre Jordan,SAC,4,0.0,0.0,0.0,
DeAndre Jordan,SAS,3,0.0,0.0,0.0,
DeAndre Jordan,TOR,2,0.0,0.0,0.0,
DeAndre Jordan,UTA,4,0.0,0.0,0.0,
DeAndre Jordan,WAS,2,0.0,0.0,0.0,
DeMar DeRozan,MEM,3,8.0,14.0,2.6666666666666665,0.5714285714285714
DeMar DeRozan,CLE,2,4.0,10.0,2.0,0.4
DeMar DeRozan,TOR,2,4.0,11.0,2.0,0.36363636363636365
DeMar DeRozan,GSW,4,7.0,19.0,1.75,0.3684210526315789
DeMar DeRozan,NOP,4,7.0,16.0,1.75,0.4375
DeMar DeRozan,DAL,3,5.0,10.0,1.6666666666666667,0.5
DeMar DeRozan,CHI,2,3.0,9.0,1.5,0.3333333333333333
DeMar DeRozan,CHO,2,3.0,7.0,1.5,0.42857142857142855
DeMar DeRozan,ORL,2,3.0,4.0,1.5,0.75
DeMar DeRozan,BOS,2,2.0,9.0,1.0,0.2222222222222222
DeMar DeRozan,DEN,4,4.0,14.0,1.0,0.2857142857142857
DeMar DeRozan,DET,2,2.0,9.0,1.0,0.2222222222222222
DeMar DeRozan,HOU,3,3.0,11.0,1.0,0.2727272727272727
DeMar DeRozan,IND,2,2.0,7.0,1.0,0.2857142857142857
DeMar DeRozan,MIA,2,2.0,6.0,1.0,0.3333333333333333
DeMar DeRozan,MIL,2,2.0,8.0,1.0,0.25
DeMar DeRozan,NYK,2,2.0,5.0,1.0,0.4
DeMar DeRozan,PHI,2,2.0,6.0,1.0,0.3333333333333333
DeMar DeRozan,PHO,4,4.0,6.0,1.0,0.6666666666666666
DeMar DeRozan,LAL,4,3.0,9.0,0.75,0.3333333333333333
DeMar DeRozan,SAS,4,3.0,9.0,0.75,0.3333333333333333
DeMar DeRozan,ATL,2,1.0,1.0,0.5,1.0
DeMar DeRozan,LAC,4,2.0,19.0,0.5,0.10526315789473684
DeMar DeRozan,MIN,4,2.0,6.0,0.5,0.3333333333333333
DeMar DeRozan,WAS,2,1.0,9.0,0.5,0.1111111111111111
DeMar DeRozan,OKC,3,1.0,8.0,0.3333333333333333,0.125
DeMar DeRozan,POR,4,1.0,6.0,0.25,0.16666666666666666
DeMar DeRozan,UTA,4,1.0,5.0,0.25,0.2
DeMar DeRozan,BRK,2,0.0,3.0,0.0,0.0
Dean Wade,OKC,2,5.0,8.0,2.5,0.625
Dean Wade,SAC,2,5.0,8.0,2.5,0.625
Dean Wade,MIL,4,9.0,15.0,2.25,0.6
Dean Wade,DEN,2,4.0,8.0,2.0,0.5
Dean Wade,CHI,4,7.0,18.0,1.75,0.3888888888888889
Dean Wade,DET,4,7.0,11.0,1.75,0.6363636363636364
Dean Wade,GSW,2,3.0,6.0,1.5,0.5
Dean Wade,PHO,2,3.0,6.0,1.5,0.5
Dean Wade,PHI,3,4.0,10.0,1.3333333333333333,0.4
Dean Wade,CHO,4,5.0,15.0,1.25,0.3333333333333333
Dean Wade,DAL,2,2.0,3.0,1.0,0.6666666666666666
Dean Wade,HOU,2,2.0,7.0,1.0,0.2857142857142857
Dean Wade,LAL,2,2.0,9.0,1.0,0.2222222222222222
Dean Wade,MIA,3,3.0,7.0,1.0,0.42857142857142855
Dean Wade,MIN,2,2.0,7.0,1.0,0.2857142857142857
Dean Wade,ORL,3,3.0,5.0,1.0,0.6
Dean Wade,POR,2,2.0,4.0,1.0,0.5
Dean Wade,BRK,4,3.0,9.0,0.75,0.3333333333333333
Dean Wade,IND,4,3.0,13.0,0.75,0.23076923076923078
Dean Wade,LAC,2,1.0,5.0,0.5,0.2
Dean Wade,SAS,2,1.0,5.0,0.5,0.2
Dean Wade,TOR,4,2.0,8.0,0.5,0.25
Dean Wade,UTA,2,1.0,4.0,0.5,0.25
Dean Wade,BOS,4,1.0,3.0,0.25,0.3333333333333333
Dean Wade,ATL,3,0.0,0.0,0.0,
Dean Wade,MEM,2,0.0,6.0,0.0,0.0
Dean Wade,NOP,2,0.0,0.0,0.0,
Dean Wade,NYK,4,0.0,7.0,0.0,0.0
Dean Wade,WAS,4,0.0,15.0,0.0,0.0
Deandre Ayton,NOP,4,2.0,2.0,0.5,1.0
Deandre Ayton,LAC,3,1.0,4.0,0.3333333333333333,0.25
Deandre Ayton,PHO,4,1.0,3.0,0.25,0.3333333333333333
Deandre Ayton,SAS,4,1.0,4.0,0.25,0.25
Deandre Ayton,UTA,4,1.0,2.0,0.25,0.5
Deandre Ayton,ATL,2,0.0,0.0,0.0,
Deandre Ayton,BOS,2,0.0,0.0,0.0,
Deandre Ayton,BRK,2,0.0,0.0,0.0,
Deandre Ayton,CHI,2,0.0,1.0,0.0,0.0
Deandre Ayton,CHO,2,0.0,0.0,0.0,
Deandre Ayton,CLE,2,0.0,0.0,0.0,
Deandre Ayton,DAL,4,0.0,2.0,0.0,0.0
Deandre Ayton,DEN,4,0.0,0.0,0.0,
Deandre Ayton,DET,2,0.0,1.0,0.0,0.0
Deandre Ayton,GSW,3,0.0,2.0,0.0,0.0
Deandre Ayton,HOU,3,0.0,0.0,0.0,
Deandre Ayton,IND,2,0.0,0.0,0.0,
Deandre Ayton,LAL,4,0.0,3.0,0.0,0.0
Deandre Ayton,MEM,3,0.0,1.0,0.0,0.0
Deandre Ayton,MIA,2,0.0,1.0,0.0,0.0
Deandre Ayton,MIL,2,0.0,2.0,0.0,0.0
Deandre Ayton,MIN,4,0.0,1.0,0.0,0.0
Deandre Ayton,NYK,2,0.0,0.0,0.0,
Deandre Ayton,OKC,4,0.0,0.0,0.0,
Deandre Ayton,ORL,2,0.0,0.0,0.0,
Deandre Ayton,PHI,2,0.0,1.0,0.0,0.0
Deandre Ayton,SAC,4,0.0,2.0,0.0,0.0
Deandre Ayton,TOR,2,0.0,0.0,0.0,
Deandre Ayton,WAS,2,0.0,0.0,0.0,
Delon Wright,HOU,1,2.0,4.0,2.0,0.5
Delon Wright,MIL,1,2.0,5.0,2.0,0.4
Delon Wright,ATL,4,4.0,6.0,1.0,0.6666666666666666
Delon Wright,MEM,3,2.0,2.0,0.6666666666666666,1.0
Delon Wright,CHI,5,3.0,6.0,0.6,0.5
Delon Wright,SAC,2,1.0,1.0,0.5,1.0
Delon Wright,TOR,3,1.0,6.0,0.3333333333333333,0.16666666666666666
Delon Wright,CHO,4,1.0,9.0,0.25,0.1111111111111111
Delon Wright,MIA,4,1.0,2.0,0.25,0.5
Delon Wright,PHI,4,1.0,3.0,0.25,0.3333333333333333
Delon Wright,POR,4,1.0,2.0,0.25,0.5
Delon Wright,CLE,6,1.0,9.0,0.16666666666666666,0.1111111111111111
Delon Wright,BOS,6,0.0,0.0,0.0,
Delon Wright,BRK,5,0.0,7.0,0.0,0.0
Delon Wright,DAL,1,0.0,0.0,0.0,
Delon Wright,DET,3,0.0,4.0,0.0,0.0
Delon Wright,GSW,2,0.0,0.0,0.0,
Delon Wright,IND,3,0.0,1.0,0.0,0.0
Delon Wright,LAC,3,0.0,0.0,0.0,
Delon Wright,LAL,1,0.0,0.0,0.0,
Delon Wright,NYK,2,0.0,1.0,0.0,0.0
Delon Wright,OKC,1,0.0,3.0,0.0,0.0
Delon Wright,ORL,3,0.0,1.0,0.0,0.0
Delon Wright,PHO,1,0.0,0.0,0.0,
Delon Wright,SAS,3,0.0,0.0,0.0,
Delon Wright,UTA,2,0.0,0.0,0.0,
Delon Wright,WAS,3,0.0,1.0,0.0,0.0
Deni Avdija,MIL,2,6.0,15.0,3.0,0.4
Deni Avdija,NYK,2,6.0,15.0,3.0,0.4
Deni Avdija,ATL,2,5.0,12.0,2.5,0.4166666666666667
Deni Avdija,DEN,4,10.0,20.0,2.5,0.5
Deni Avdija,SAC,4,10.0,24.0,2.5,0.4166666666666667
Deni Avdija,TOR,2,5.0,12.0,2.5,0.4166666666666667
Deni Avdija,MEM,3,7.0,18.0,2.3333333333333335,0.3888888888888889
Deni Avdija,PHO,4,9.0,20.0,2.25,0.45
Deni Avdija,CLE,2,4.0,12.0,2.0,0.3333333333333333
Deni Avdija,GSW,3,5.0,10.0,1.6666666666666667,0.5
Deni Avdija,BOS,2,3.0,9.0,1.5,0.3333333333333333
Deni Avdija,CHI,2,3.0,11.0,1.5,0.2727272727272727
Deni Avdija,IND,2,3.0,11.0,1.5,0.2727272727272727
Deni Avdija,OKC,4,6.0,15.0,1.5,0.4
Deni Avdija,WAS,2,3.0,8.0,1.5,0.375
Deni Avdija,LAC,3,4.0,6.0,1.3333333333333333,0.6666666666666666
Deni Avdija,DAL,4,5.0,15.0,1.25,0.3333333333333333
Deni Avdija,LAL,4,5.0,9.0,1.25,0.5555555555555556
Deni Avdija,NOP,4,5.0,16.0,1.25,0.3125
Deni Avdija,CHO,2,2.0,7.0,1.0,0.2857142857142857
Deni Avdija,HOU,3,3.0,6.0,1.0,0.5
Deni Avdija,MIA,2,2.0,10.0,1.0,0.2
Deni Avdija,MIN,4,4.0,14.0,1.0,0.2857142857142857
Deni Avdija,PHI,2,2.0,9.0,1.0,0.2222222222222222
Deni Avdija,UTA,4,4.0,14.0,1.0,0.2857142857142857
Deni Avdija,SAS,4,3.0,13.0,0.75,0.23076923076923078
Deni Avdija,DET,2,1.0,5.0,0.5,0.2
Deni Avdija,BRK,2,0.0,0.0,0.0,
Deni Avdija,ORL,2,0.0,6.0,0.0,0.0
Dennis Schröder,DEN,2,7.0,15.0,3.5,0.4666666666666667
Dennis Schröder,MIL,4,11.0,18.0,2.75,0.6111111111111112
Dennis Schröder,MEM,6,16.0,37.0,2.6666666666666665,0.43243243243243246
Dennis Schröder,CLE,3,7.0,17.0,2.3333333333333335,0.4117647058823529
Dennis Schröder,GSW,2,4.0,10.0,2.0,0.4
Dennis Schröder,OKC,3,6.0,19.0,2.0,0.3157894736842105
Dennis Schröder,PHO,3,6.0,21.0,2.0,0.2857142857142857
Dennis Schröder,UTA,3,6.0,17.0,2.0,0.35294117647058826
Dennis Schröder,ORL,4,7.0,13.0,1.75,0.5384615384615384
Dennis Schröder,LAC,3,5.0,18.0,1.6666666666666667,0.2777777777777778
Dennis Schröder,LAL,3,5.0,8.0,1.6666666666666667,0.625
Dennis Schröder,WAS,3,5.0,13.0,1.6666666666666667,0.38461538461538464
Dennis Schröder,ATL,2,3.0,12.0,1.5,0.25
Dennis Schröder,TOR,2,3.0,11.0,1.5,0.2727272727272727
Dennis Schröder,NOP,3,4.0,10.0,1.3333333333333333,0.4
Dennis Schröder,NYK,3,4.0,18.0,1.3333333333333333,0.2222222222222222
Dennis Schröder,PHI,3,4.0,8.0,1.3333333333333333,0.5
Dennis Schröder,BOS,4,5.0,18.0,1.25,0.2777777777777778
Dennis Schröder,BRK,1,1.0,3.0,1.0,0.3333333333333333
Dennis Schröder,CHO,2,2.0,7.0,1.0,0.2857142857142857
Dennis Schröder,DAL,2,2.0,4.0,1.0,0.5
Dennis Schröder,DET,2,2.0,8.0,1.0,0.25
Dennis Schröder,CHI,5,4.0,19.0,0.8,0.21052631578947367
Dennis Schröder,IND,3,2.0,13.0,0.6666666666666666,0.15384615384615385
Dennis Schröder,MIN,3,2.0,11.0,0.6666666666666666,0.18181818181818182
Dennis Schröder,MIA,2,1.0,9.0,0.5,0.1111111111111111
Dennis Schröder,SAC,4,2.0,7.0,0.5,0.2857142857142857
Dennis Schröder,SAS,2,1.0,4.0,0.5,0.25
Dennis Schröder,POR,1,0.0,3.0,0.0,0.0
Dereck Lively II,ATL,2,0.0,0.0,0.0,
Dereck Lively II,BOS,2,0.0,0.0,0.0,
Dereck Lively II,BRK,2,0.0,0.0,0.0,
Dereck Lively II,CHI,2,0.0,0.0,0.0,
Dereck Lively II,CHO,2,0.0,0.0,0.0,
Dereck Lively II,CLE,2,0.0,0.0,0.0,
Dereck Lively II,DEN,4,0.0,0.0,0.0,
Dereck Lively II,DET,2,0.0,0.0,0.0,
Dereck Lively II,GSW,4,0.0,0.0,0.0,
Dereck Lively II,HOU,4,0.0,0.0,0.0,
Dereck Lively II,IND,2,0.0,0.0,0.0,
Dereck Lively II,LAC,4,0.0,0.0,0.0,
Dereck Lively II,LAL,3,0.0,0.0,0.0,
Dereck Lively II,MEM,4,0.0,0.0,0.0,
Dereck Lively II,MIA,2,0.0,0.0,0.0,
Dereck Lively II,MIL,2,0.0,0.0,0.0,
Dereck Lively II,MIN,3,0.0,0.0,0.0,
Dereck Lively II,NOP,4,0.0,0.0,0.0,
Dereck Lively II,NYK,2,0.0,0.0,0.0,
Dereck Lively II,OKC,4,0.0,0.0,0.0,
Dereck Lively II,ORL,2,0.0,0.0,0.0,
Dereck Lively II,PHI,2,0.0,0.0,0.0,
Dereck Lively II,PHO,4,0.0,0.0,0.0,
Dereck Lively II,POR,4,0.0,0.0,0.0,
Dereck Lively II,SAC,3,0.0,0.0,0.0,
Dereck Lively II,SAS,4,0.0,0.0,0.0,
Dereck Lively II,TOR,2,0.0,0.0,0.0,
Dereck Lively II,UTA,3,0.0,0.0,0.0,
Dereck Lively II,WAS,2,0.0,0.0,0.0,
Derrick Jones Jr.,BOS,2,5.0,9.0,2.5,0.5555555555555556
Derrick Jones Jr.,CLE,2,4.0,9.0,2.0,0.4444444444444444
Derrick Jones Jr.,SAC,4,7.0,16.0,1.75,0.4375
Derrick Jones Jr.,LAL,4,6.0,15.0,1.5,0.4
Derrick Jones Jr.,NYK,2,3.0,6.0,1.5,0.5
Derrick Jones Jr.,OKC,4,6.0,16.0,1.5,0.375
Derrick Jones Jr.,WAS,2,3.0,5.0,1.5,0.6
Derrick Jones Jr.,MIN,3,4.0,11.0,1.3333333333333333,0.36363636363636365
Derrick Jones Jr.,SAS,4,5.0,16.0,1.25,0.3125
Derrick Jones Jr.,CHI,2,2.0,5.0,1.0,0.4
Derrick Jones Jr.,GSW,4,4.0,9.0,1.0,0.4444444444444444
Derrick Jones Jr.,HOU,4,4.0,10.0,1.0,0.4
Derrick Jones Jr.,IND,2,2.0,10.0,1.0,0.2
Derrick Jones Jr.,ORL,2,2.0,4.0,1.0,0.5
Derrick Jones Jr.,PHI,2,2.0,3.0,1.0,0.6666666666666666
Derrick Jones Jr.,PHO,4,4.0,8.0,1.0,0.5
Derrick Jones Jr.,POR,3,3.0,7.0,1.0,0.42857142857142855
Derrick Jones Jr.,DAL,4,3.0,10.0,0.75,0.3
Derrick Jones Jr.,MEM,3,2.0,6.0,0.6666666666666666,0.3333333333333333
Derrick Jones Jr.,NOP,3,2.0,11.0,0.6666666666666666,0.18181818181818182
Derrick Jones Jr.,CHO,2,1.0,3.0,0.5,0.3333333333333333
Derrick Jones Jr.,MIA,2,1.0,3.0,0.5,0.3333333333333333
Derrick Jones Jr.,UTA,4,2.0,6.0,0.5,0.3333333333333333
Derrick Jones Jr.,DEN,4,1.0,5.0,0.25,0.2
Derrick Jones Jr.,ATL,2,0.0,7.0,0.0,0.0
Derrick Jones Jr.,BRK,2,0.0,2.0,0.0,0.0
Derrick Jones Jr.,DET,2,0.0,1.0,0.0,0.0
Derrick Jones Jr.,MIL,2,0.0,1.0,0.0,0.0
Derrick Jones Jr.,TOR,2,0.0,5.0,0.0,0.0
Derrick White,POR,2,13.0,27.0,6.5,0.48148148148148145
Derrick White,ATL,3,16.0,37.0,5.333333333333333,0.43243243243243246
Derrick White,NYK,4,19.0,35.0,4.75,0.5428571428571428
Derrick White,GSW,2,9.0,20.0,4.5,0.45
Derrick White,LAC,2,9.0,21.0,4.5,0.42857142857142855
Derrick White,MIN,2,9.0,19.0,4.5,0.47368421052631576
Derrick White,OKC,2,8.0,23.0,4.0,0.34782608695652173
Derrick White,PHO,2,8.0,18.0,4.0,0.4444444444444444
Derrick White,DET,4,15.0,39.0,3.75,0.38461538461538464
Derrick White,PHI,4,15.0,36.0,3.75,0.4166666666666667
Derrick White,IND,3,11.0,24.0,3.6666666666666665,0.4583333333333333
Derrick White,CLE,4,14.0,29.0,3.5,0.4827586206896552
Derrick White,WAS,4,14.0,31.0,3.5,0.45161290322580644
Derrick White,TOR,4,13.0,33.0,3.25,0.3939393939393939
Derrick White,DAL,2,6.0,16.0,3.0,0.375
Derrick White,HOU,2,6.0,12.0,3.0,0.5
Derrick White,MIA,4,12.0,38.0,3.0,0.3157894736842105
Derrick White,SAS,2,6.0,23.0,3.0,0.2608695652173913
Derrick White,CHI,4,11.0,36.0,2.75,0.3055555555555556
Derrick White,CHO,4,10.0,30.0,2.5,0.3333333333333333
Derrick White,DEN,2,5.0,11.0,2.5,0.45454545454545453
Derrick White,MEM,2,5.0,18.0,2.5,0.2777777777777778
Derrick White,UTA,2,5.0,18.0,2.5,0.2777777777777778
Derrick White,MIL,3,6.0,24.0,2.0,0.25
Derrick White,BRK,4,7.0,26.0,1.75,0.2692307692307692
