game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score,ticket_score_col,ticket_id,ticket_type
2025-01-06,Karl-Anthony Towns,NYK,ORL,reb,10.904019139372746,17.2,38.47666679999999,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6489827767624572,1.4040191393727461,0.4069361011864092,1.0,0.1489827767624572,0.03,0.0,0.15625,0.0,0.0,0.8217791666666667,0.9977239583333335,0.9945812499999999,0,1,1,0.7007474700058695,0.0,high_conf,0.9583333333333334,0.5052083333333334,0.96875,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9265603645833335,score_lotto,lotto_1,lotto
2025-01-06,Tyrese Maxey,PHI,PHO,ast,6.899489247354537,5.8,36.55666659999999,poisson,0.0,1,ok,ast_hgbr,v1,5.5,over,0.6862709968676144,1.3994892473545368,0.497932025708054,1.0,0.1862709968676144,0.04,0.0,0.20652173913043478,0.0,0.0,0.838,0.7780103260869566,0.7105456521739131,1,1,1,0.7903221596183972,0.0,high_conf,0.967391304347826,0.5054347826086957,0.9347826086956522,0.5054347826086957,1,0,0.0,0.5054347826086957,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7851400271739131,score_lotto,lotto_1,lotto
2025-01-06,Anthony Edwards,MIN,LAC,pts,26.662997482853683,24.320877742946706,38.596666600000006,nbinom,0.05344975309597418,1,ok,pts_composed,v1,27.5,under,0.5726335562678437,0.8370025171463169,0.15913919081699598,1.0,0.07263355626784374,0.06,0.0,0.022222222222222223,0.0,0.0,0.7523391111111111,0.7033103888888889,0.6588320000000001,0,0,1,0.3766269664858874,0.0,medium_conf,0.9666666666666667,0.5055555555555555,0.9777777777777777,0.5055555555555555,1,0,0.0,0.5055555555555555,0.66,0.97,0.96,0.04,elite,0.0,0.0,0.7118022805555555,score_lotto,lotto_1,lotto
2025-01-06,Anfernee Simons,POR,DET,fg3,3.700818480458875,3.4466666666666668,35.4966668,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,over,0.6464565056540835,1.2008184804588748,0.5538480389278861,0.9860185222222222,0.14645650565408352,0.1,0.0,0.13953488372093023,0.0,0.0,0.6626031627906979,0.6317633372093022,0.6159922325581396,0,1,1,0.7290391833198073,0.0,low_conf,0.9883720930232558,0.5058139534883721,0.9069767441860465,0.5058139534883721,1,0,0.0,0.5058139534883721,0.33,0.96,0.97,0.06,elite,0.0,0.0,0.6401564912790698,score_lotto,lotto_1,lotto
2025-01-06,Victor Wembanyama,SAS,CHI,reb,11.209027462388367,13.0,34.053333599999995,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6656206744874626,1.2909725376116334,0.36946769271266017,0.9459259333333332,0.16562067448746265,0.03,0.0,0.0625,0.0,0.0,0.7858458333333332,0.9725489583333335,0.98033125,0,1,1,0.6742649204958774,0.0,high_conf,0.9791666666666666,0.5052083333333334,0.84375,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.89981328125,score_lotto,lotto_1,lotto
2025-01-06,Domantas Sabonis,SAC,MIA,reb,11.169092286246002,14.399999999999999,32.7933336,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.670058724975267,1.330907713753998,0.38152135323764397,0.9109259333333333,0.17005872497526697,0.03,0.0,0.08333333333333333,0.0,0.0,0.7656333333333334,0.9572010416666666,0.9691687499999999,0,1,1,0.6815355414622826,0.0,high_conf,0.96875,0.5052083333333334,0.7916666666666666,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8835658854166666,score_lotto,lotto_1,lotto
2025-01-06,Scottie Barnes,TOR,MIL,reb,9.180768119306736,9.8,35.4699998,poisson,0.0,1,ok,reb_hgbr,v1,10.5,under,0.684350582208965,1.3192318806932644,0.4134574911420994,0.9852777722222221,0.18435058220896505,0.03,0.0,0.19791666666666666,0.0,0.0,0.7895208333333333,0.8918864583333334,0.8932062499999998,1,1,1,0.7387718764840393,0.0,high_conf,0.9166666666666666,0.5052083333333334,0.90625,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.85127015625,score_lotto,lotto_1,lotto
2025-01-06,Bennedict Mathurin,IND,BRK,reb,7.217943406961778,6.3999999999999995,32.489999999999995,poisson,0.0,1,ok,reb_hgbr,v1,8.5,under,0.700266370329053,1.282056593038222,0.4472245372039947,0.9024999999999999,0.20026637032905303,0.03,0.0,0.25,0.0,0.0,0.7209208333333332,0.7577822916666668,0.7699812499999998,1,1,1,0.7658846424703439,0.0,high_conf,0.84375,0.5052083333333334,0.7604166666666666,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7460874479166666,score_lotto,lotto_1,lotto
2025-01-06,Desmond Bane,MEM,DAL,reb,6.270569876525452,5.8,33.660001,poisson,0.0,1,ok,reb_hgbr,v1,7.5,under,0.7059650502340018,1.2294301234745477,0.4559525234302642,0.9350000277777778,0.2059650502340018,0.03,0.0,0.2708333333333333,0.0,0.0,0.7245958333333333,0.7571197916666667,0.7628562499999999,1,1,1,0.7859145513433927,0.0,high_conf,0.78125,0.5052083333333334,0.8229166666666666,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7455443229166666,score_lotto,lotto_1,lotto
2025-01-06,Ivica Zubac,LAC,MIN,reb,13.039748091230445,12.200000000000001,29.80999999999999,poisson,0.0,1,ok,reb_hgbr,v1,14.5,under,0.6710676483658216,1.4602519087695551,0.38971589993593897,0.8280555555555553,0.17106764836582156,0.03,0.0,0.125,0.0,0.0,0.7082625,0.9168989583333333,0.9461312499999999,0,1,1,0.6719319828278364,0.0,high_conf,1.0,0.5052083333333334,0.59375,0.5052083333333334,1,0,0.0,0.5052083333333334,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8407524479166666,score_lotto,lotto_1,lotto
