game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit
2025-01-10,A.J. Green,MIL,ORL,ast,1.3808754067448707,1.3636363636363638,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.7486415841336066
2025-01-10,A.J. Green,MIL,ORL,ast,1.3808754067448707,1.3636363636363638,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.5,under,0.5984530706146458
2025-01-10,A.J. Green,MIL,ORL,ast,1.3808754067448707,1.3636363636363638,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.8381003068918774
2025-01-10,A.J. Green,MIL,ORL,fg3,1.1685415868811413,2.424242424242424,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.6571118981869892
2025-01-10,A.J. Green,MIL,ORL,fg3,1.1685415868811413,2.424242424242424,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.5,under,0.6798992234604133
2025-01-10,A.J. Green,MIL,ORL,fg3,1.1685415868811413,2.424242424242424,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.8722921886295112
2025-01-10,A.J. Green,MIL,ORL,pts,5.733300708797133,8.24242424242424,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,4.5,over,0.6441770699187516
2025-01-10,A.J. Green,MIL,ORL,pts,5.733300708797133,8.24242424242424,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,5.5,under,0.5057528856328126
2025-01-10,A.J. Green,MIL,ORL,pts,5.733300708797133,8.24242424242424,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,6.5,under,0.6447203472297429
2025-01-10,A.J. Green,MIL,ORL,reb,2.761533052568812,2.1515151515151514,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,1.5,over,0.7622906218135976
2025-01-10,A.J. Green,MIL,ORL,reb,2.761533052568812,2.1515151515151514,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,2.5,over,0.5213267519784718
2025-01-10,A.J. Green,MIL,ORL,reb,2.761533052568812,2.1515151515151514,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,3.5,under,0.7004831450297251
2025-01-10,Aaron Gordon,DEN,BRK,ast,2.383419838330989,3.0588235294117645,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,1.5,over,0.687931590459313
2025-01-10,Aaron Gordon,DEN,BRK,ast,2.383419838330989,3.0588235294117645,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,2.5,under,0.5740465289204402
2025-01-10,Aaron Gordon,DEN,BRK,ast,2.383419838330989,3.0588235294117645,,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,3.5,under,0.7821811445665557
2025-01-10,Aaron Gordon,DEN,BRK,fg3,1.3845003016589779,1.2941176470588236,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,0.5,over,0.7133169398952509
2025-01-10,Aaron Gordon,DEN,BRK,fg3,1.3845003016589779,1.2941176470588236,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,1.5,under,0.6110023286700623
2025-01-10,Aaron Gordon,DEN,BRK,fg3,1.3845003016589779,1.2941176470588236,,nbinom,0.16167095985722266,0,minutes_lt_10,fg3_composed,v1,2.5,under,0.8241087859240787
2025-01-10,Aaron Gordon,DEN,BRK,pts,13.211495734844654,13.705882352941178,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,12.5,over,0.5263629388234209
2025-01-10,Aaron Gordon,DEN,BRK,pts,13.211495734844654,13.705882352941178,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,13.5,under,0.5578468674045626
2025-01-10,Aaron Gordon,DEN,BRK,pts,13.211495734844654,13.705882352941178,,nbinom,0.05344975309597418,0,minutes_lt_12,pts_composed,v1,14.5,under,0.6367873095079298
2025-01-10,Aaron Gordon,DEN,BRK,reb,5.3357711369170815,5.764705882352941,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,4.5,over,0.6163262789860616
2025-01-10,Aaron Gordon,DEN,BRK,reb,5.3357711369170815,5.764705882352941,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,5.5,under,0.5572573484607468
2025-01-10,Aaron Gordon,DEN,BRK,reb,5.3357711369170815,5.764705882352941,,poisson,0.0,0,minutes_lt_12,reb_hgbr,v1,6.5,under,0.7116244333227545
2025-01-10,Aaron Wiggins,OKC,NYK,ast,1.5104326457156667,1.6,21.583333399999997,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.7791855771238947
2025-01-10,Aaron Wiggins,OKC,NYK,ast,1.5104326457156667,1.6,21.583333399999997,poisson,0.0,1,ok,ast_hgbr,v1,1.5,under,0.5543397358330389
2025-01-10,Aaron Wiggins,OKC,NYK,ast,1.5104326457156667,1.6,21.583333399999997,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.8062234962643825
2025-01-10,Aaron Wiggins,OKC,NYK,fg3,1.209424860922429,1.4829268292682927,21.583333399999997,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5,over,0.6686707912752539
