game_date,player,team,opp,stat,side,line,pred_mean,p_hit,minutes_proj,edge_raw,edge_norm,edge_rank_pct,score_safe,score_balanced,score_lotto,rank_score,overall_rank,overall_rank_pct,stat_rank,stat_rank_pct,team_rank,player_rank,edge_tier,can_safe,can_balanced,can_lotto,baseline_mean,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,reb_top_bucket_bonus,ast_extreme_tail_penalty,score
2025-01-10,Cason Wallace,OKC,NYK,fg3,under,2.5,1.0082606225836297,0.9051804528527131,29.569999799999998,1.4917393774163703,1.0526473889130246,0.9750778816199377,1.0978319282391447,1.3164644332868773,1.4889697093733194,1.5122840947947829,1,1.0,1,1.0,1,1,tier_1,1,1,1,0.9532710280373831,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.8213888833333333,0.4051804528527131,0.1,0.0,0.0,0.0,1.3164644332868773
2025-01-10,Caleb Martin,PHI,NOP,fg3,under,2.5,1.0714676308218338,0.8925776218026615,31.616666,1.4285323691781662,0.9925468373630659,0.956386292834891,1.0807701091711372,1.2697289808455285,1.4244553214241698,1.4667852911772519,2,0.9961832061068703,2,0.9846153846153847,1,1,tier_1,1,1,1,1.2363636363636363,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.8782407222222222,0.39257762180266154,0.1,0.0,0.0,0.0,1.2697289808455285
2025-01-10,Trey Lyles,SAC,BOS,ast,under,2.5,1.1160599016139394,0.8971609139849999,24.506666599999992,1.3839400983860606,0.9513784591078975,0.9910179640718563,1.1160816694329148,1.242750396850341,1.3338446001728952,1.4563335933363677,3,0.9923664122137404,1,1.0,1,1,tier_1,1,1,1,1.2,poisson,0.0,1,ok,ast_hgbr,v1,0.6807407388888886,0.39716091398499986,0.04,0.0,0.0,0.06,1.242750396850341
2025-01-10,Eric Gordon,PHI,NOP,fg3,under,2.5,1.003090081890307,0.9061878756784542,17.35666659999999,1.496909918109693,1.0576584065040342,0.9781931464174455,0.9891426775146744,1.2560938873471819,1.4441470229442543,1.440473911588325,4,0.9885496183206107,3,0.9692307692307692,2,1,tier_1,0,1,1,1.1478260869565218,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.4821296277777775,0.40618787567845416,0.1,0.0,0.0,0.0,1.2560938873471819
2025-01-10,Andre Jackson Jr.,MIL,ORL,ast,under,2.5,1.0576415746954337,0.9087964043197863,13.446666400000002,1.4423584253045663,1.005514488192354,0.9970059880239521,1.0373796312349581,1.2354560331862994,1.3533131013330557,1.4339925108596796,5,0.9847328244274809,2,0.9841269841269841,1,1,tier_1,0,0,1,1.4000000000000001,poisson,0.0,1,ok,ast_hgbr,v1,0.3735185111111112,0.40879640431978626,0.04,0.0,0.0,0.06,1.2354560331862994
2025-01-10,Precious Achiuwa,NYK,OKC,ast,under,2.5,1.0943498212798466,0.901551517906669,17.14333359999999,1.4056501787201534,0.9712983257614858,0.9940119760479041,1.0526978830457647,1.2213259451880285,1.3276178088559096,1.425638853095779,6,0.9809160305343512,3,0.9682539682539683,1,1,tier_1,0,1,1,0.19999999999999998,poisson,0.0,1,ok,ast_hgbr,v1,0.4762037111111109,0.401551517906669,0.04,0.0,0.0,0.06,1.2213259451880285
2025-01-10,Julian Strawther,DEN,BRK,reb,under,4.5,3.0195685060919772,0.8119644680370232,27.513333199999995,1.4804314939080228,0.7384117487585187,0.9852507374631269,0.917855145692709,1.2655843444382842,1.4044489417146346,1.4103418687023919,7,0.9770992366412213,1,1.0,1,1,tier_1,1,1,1,3.5999999999999996,poisson,0.0,1,ok,reb_hgbr,v1,0.7642592555555554,0.31196446803702316,0.03,0.0,0.16,0.0,1.2655843444382842
2025-01-10,Justin Edwards,PHI,NOP,fg3,under,2.5,1.0090933339090022,0.9050178625119237,12.529999999999994,1.4909066660909978,1.0518417384936771,0.9719626168224299,0.9416338772698287,1.224817412440685,1.4169940700579364,1.4035831601476942,8,0.9732824427480916,4,0.9538461538461539,3,1,tier_1,0,0,1,0.7428571428571429,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.3480555555555554,0.40501786251192373,0.1,0.0,0.0,0.0,1.224817412440685
2025-01-10,Gary Trent Jr.,MIL,ORL,ast,under,2.5,1.159264240898151,0.8881987933802755,22.663332599999986,1.340735759101849,0.9124105461074299,0.9820359281437125,1.0689300194770501,1.1913234347484551,1.279479659785778,1.4030559088894021,9,0.9694656488549618,4,0.9523809523809523,2,1,tier_1,1,1,1,0.8,poisson,0.0,1,ok,ast_hgbr,v1,0.6295370166666663,0.3881987933802755,0.04,0.0,0.0,0.06,1.1913234347484551
2025-01-10,Kyle Kuzma,WAS,CHI,fg3,under,2.5,1.114291299337944,0.8837576824536161,25.899999999999995,1.385708700662056,0.9529926092075189,0.9439252336448598,1.0043202896851346,1.2008186636024056,1.3522752621444265,1.3917484561828612,10,0.9656488549618321,5,0.9384615384615385,1,1,tier_1,1,1,1,0.9569620253164556,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.7194444444444443,0.3837576824536161,0.1,0.0,0.0,0.0,1.2008186636024056
