game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score,ticket_score_col,ticket_id,ticket_type
2025-01-05,Jayson Tatum,BOS,OKC,reb,8.847373729860074,8.8,34.666666799999994,poisson,0.0,1,ok,reb_hgbr,v1,7.5,over,0.6579276523748769,1.3473737298600739,0.42936621157202637,0.9629629666666665,0.15792765237487694,0.03,0.0,0.12280701754385964,0.0,0.0,0.823143859649123,0.9998596491228071,0.9977999999999999,0,1,1,0.7209238422879128,0.0,high_conf,0.9649122807017544,0.5087719298245614,0.9649122807017544,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.9286584210526316,score_lotto,lotto_1,lotto
2025-01-05,Austin Reaves,LAL,HOU,ast,5.788300471850254,10.6,38.4600004,poisson,0.0,1,ok,ast_hgbr,v1,4.5,over,0.6856084473546125,1.2883004718502544,0.4944662308682068,1.0,0.18560844735461246,0.04,0.0,0.12962962962962962,0.0,0.0,0.8672000000000001,0.7984009259259259,0.7246814814814815,1,1,1,0.7868180399718908,0.0,high_conf,0.9814814814814815,0.5092592592592593,1.0,0.5092592592592593,1,0,0.0,0.5092592592592593,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.8074906944444444,score_lotto,lotto_1,lotto
2025-01-05,De'Aaron Fox,SAC,GSW,pts,29.064210860307533,28.75681531830239,37.9900002,nbinom,0.05344975309597418,1,ok,pts_composed,v1,30.5,under,0.596337770594543,1.4357891396924671,0.26185794759964565,1.0,0.09633777059454296,0.06,0.0,0.10714285714285714,0.0,0.0,0.7636172857142858,0.7132035535714285,0.6687177142857144,0,1,1,0.4792270953416417,0.0,medium_conf,1.0,0.5089285714285714,0.9821428571428571,0.5089285714285714,1,0,0.0,0.5089285714285714,0.66,0.97,0.96,0.04,elite,0.0,0.0,0.7222475866071429,score_lotto,lotto_1,lotto
2025-01-05,Donovan Mitchell,CLE,CHA,fg3,4.012758879048344,4.123404255319149,30.0633336,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,5.5,under,0.7523603490925568,1.4872411209516558,0.6642674582490359,0.8350926,0.2523603490925568,0.1,0.0,0.3,0.0,0.0,0.5860799999999999,0.5811344999999999,0.58719,1,1,1,0.8814478255076713,0.0,low_conf,1.0,0.51,0.66,0.51,1,0,0.0,0.51,0.33,0.96,0.97,0.06,elite,0.0,0.0,0.5846265749999999,score_lotto,lotto_1,lotto
2025-01-05,Walker Kessler,UTA,ORL,reb,10.031510460723023,12.8,30.789999799999993,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6931866729190352,1.4684895392769768,0.44213344341609956,0.855277772222222,0.19318667291903524,0.03,0.0,0.19298245614035087,0.0,0.0,0.7636561403508774,0.9572736842105265,0.9717999999999999,1,1,1,0.744427027357432,0.0,high_conf,0.9824561403508771,0.5087719298245614,0.7719298245614035,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8834582456140352,score_lotto,lotto_1,lotto
2025-01-05,Jonas Valančiūnas,WAS,NOP,reb,7.580600291721348,9.0,21.353333599999996,poisson,0.0,1,ok,reb_hgbr,v1,6.5,over,0.6327752430310195,1.080600291721348,0.36889795231865663,0.5931481555555554,0.1327752430310195,0.03,0.0,0.05263157894736842,0.0,0.0,0.17107958245614033,0.6260276491228071,0.7025440000000001,0,1,1,0.5659175422762353,0.0,low_conf,0.9122807017543859,0.5087719298245614,0.2807017543859649,0.5087719298245614,1,0,0.0,0.5087719298245614,0.33,0.98,1.14,0.02,strong,0.08,0.0,0.4631775101754386,score_lotto,lotto_1,lotto
2025-01-05,Goga Bitadze,ORL,UTA,reb,10.118518165776837,10.4,29.99666699999999,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6832196014198455,1.3814818342231625,0.414306477691327,0.8332407499999998,0.1832196014198455,0.03,0.0,0.08771929824561403,0.0,0.0,0.7333964912280703,0.9360736842105264,0.9598,1,1,1,0.7061210707120297,0.0,high_conf,1.0,0.5087719298245614,0.6666666666666666,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8609343859649123,score_lotto,lotto_1,lotto
2025-01-05,Isaiah Hartenstein,OKC,BOS,reb,8.533450132132796,11.399999999999999,27.46333359999999,poisson,0.0,1,ok,reb_hgbr,v1,9.5,under,0.6486253599861804,0.9665498678672044,0.31303955404586664,0.7628703777777776,0.14862535998618043,0.03,0.0,0.017543859649122806,0.0,0.0,0.6430783157894738,0.7636342456140351,0.8048879999999999,0,1,1,0.5704917994258674,0.0,medium_conf,0.9473684210526315,0.5087719298245614,0.5789473684210527,0.5087719298245614,1,0,0.0,0.5087719298245614,0.66,0.98,1.14,0.02,strong,0.08,0.0,0.7257253122807019,score_lotto,lotto_1,lotto
2025-01-05,Andrew Wiggins,GSW,SAC,reb,4.133848700343868,4.199999999999999,30.446667,poisson,0.0,1,ok,reb_hgbr,v1,5.5,under,0.7638764373149463,1.3661512996561322,0.6029444013948722,0.84574075,0.26387643731494625,0.03,0.0,0.6666666666666666,0.0,0.0,0.6123578947368422,0.6592877192982457,0.667,1,1,1,0.9499574637590026,0.0,high_conf,0.47368421052631576,0.5087719298245614,0.7368421052631579,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,core,0.0,0.0,0.6424438596491229,score_lotto,lotto_1,lotto
2025-01-05,Nick Richards,CHA,CLE,reb,6.609817994993951,4.4,14.193333599999992,poisson,0.0,1,ok,reb_hgbr,v1,5.5,over,0.6467191517147096,1.1098179949939508,0.40231351988782454,0.39425926666666644,0.14671915171470962,0.03,0.0,0.07017543859649122,0.0,0.0,0.14075116140350877,0.2649260842105263,0.578544,0,1,1,0.5661310151749211,0.0,low_conf,0.8947368421052632,0.5087719298245614,0.03508771929824561,0.5087719298245614,1,0,0.0,0.5087719298245614,0.33,0.98,1.14,0.02,core,0.0,0.0,0.2936605940350877,score_lotto,lotto_1,lotto
