player,team,opp,is_home,pred_fg2a,pred_fg2_rate,pred_fta,pred_ft_rate,pred_fg3a,pred_fg3_rate,pred_pts,sd_pts,baseline_pts,delta_pts,p_over_baseline_3,p_over_22_5
Victor Wembanyama,SAS,PHX,1,8.862172319089407,0.5632232179916741,6.080019935416232,0.802246831730661,5.181987326247345,0.3271119455600203,19.945709022423884,4.466598903593774,23.77949102364018,-3.8337820012162958,0.07603983970651818,0.32278579269710306
De'Aaron Fox,SAS,PHX,1,7.534214932448572,0.5373654007997898,3.4487725611730684,0.7538768579561971,5.776407175691035,0.3229147174790633,16.29306334954359,4.415729972716581,19.108346128943957,-2.8152827794003663,0.06782746685748409,0.09810747714603923
Stephon Castle,SAS,PHX,1,6.990162713048674,0.5159858554330533,5.276230328237346,0.6314434835714104,4.134101934765732,0.32543931119176445,14.581489290944724,4.047084970058404,16.993508952888572,-2.412019661943848,0.10275878053238063,0.03339753840351395
Devin Vassell,SAS,PHX,1,5.050750985132891,0.4736485618610105,2.215502275733804,0.7840901731205814,6.679396570697202,0.32526312032362986,13.039399555173487,4.313346276251036,14.129676607689827,-1.09027705251634,0.1117140109454473,0.018881741330724122
Keldon Johnson,SAS,PHX,1,5.607329883490124,0.600153232208228,2.780780194296323,0.7671252269053694,3.6960650588110076,0.3267780682509016,12.487099944936041,3.632785903980623,12.708139260416315,-0.2210393154802741,0.19292748119220338,0.004414260991479679
Dylan Harper,SAS,PHX,1,6.022628109371391,0.5148535392320388,2.0429341973616637,0.6664541392399443,3.006165864964272,0.3240155076284552,10.485197823458158,3.52099318669855,11.28432001668089,-0.7991221932227326,0.11118869580509827,0.0005371144681665108
Julian Champagnie,SAS,PHX,1,2.477476059716414,0.5390579523731233,2.215502275733804,0.8068185850410601,6.110874897186759,0.3267780682509016,10.449214437547973,3.8609432667852563,10.75475023135842,-0.3055357938104475,0.170441909168644,0.0013871418606047348
Harrison Barnes,SAS,PHX,1,2.9484728929931783,0.5267252406383797,2.215502275733804,0.799672929712912,5.244109469508825,0.32352590551986754,9.967563178081281,3.691117681052794,10.27591134123998,-0.30834816315869773,0.13318219817131827,0.0005573840472299363
