player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
Tyrese Maxey,PHI,ATL,1,6.4576974959799145,0.3350939749427708,2.1639355229058874,0.0,2.1639355229058874,0.6365519293710058,0.6365519293710058,0.36760079514790034
Nickeil Alexander-Walker,ATL,PHI,0,6.585077552670872,0.3169333669936113,2.087030800682029,0.0,2.087030800682029,0.6170385998071015,0.6170385998071015,0.34686571439678926
CJ McCollum,ATL,PHI,0,5.920645314630871,0.3258556650842526,1.9292758167270065,0.0,1.9292758167270065,0.5745128732249518,0.5745128732249518,0.3041887493790354
Kelly Oubre Jr.,PHI,ATL,1,4.815769465723318,0.332390200356223,1.6007145775811549,0.0,1.6007145775811549,0.4752998554419554,0.4752998554419554,0.216826193192867
VJ Edgecombe,PHI,ATL,1,4.521091105424212,0.3328784330040917,1.5049737226423483,0.0,1.5049737226423483,0.4438378987003664,0.4438378987003664,0.19240271138921505
Onyeka Okongwu,ATL,PHI,0,4.367366965131036,0.3352826405128324,1.464302328157649,0.0,1.464302328157649,0.4301565425338649,0.4301565425338649,0.18224708837210168
Jalen Johnson,ATL,PHI,0,4.418202280553256,0.3252775884243673,1.437142182989403,0.0,1.437142182989403,0.4209208251312182,0.4209208251312182,0.1755479461723134
Corey Kispert,ATL,PHI,0,3.9075775526708707,0.3350939749427708,1.3094056945216266,0.0,1.3094056945216266,0.37650558923199506,0.37650558923199506,0.14505899884403217
Zaccharie Risacher,ATL,PHI,0,3.1458266989307706,0.3350939749427708,1.0541475730258072,0.0,1.0541475730258072,0.2841514218708421,0.2841514218708421,0.0905260090593919
Jock Landale,ATL,PHI,0,2.865077552670871,0.33784043377129486,0.967939043182727,0.0,0.967939043182727,0.25244860410058956,0.25244860410058956,0.07449965185479568
Quentin Grimes,PHI,ATL,1,2.725532911038743,0.3325740650717939,0.9064415597111147,0.0,0.9064415597111147,0.2298755186009891,0.2298755186009891,0.06392177427687762
Dominick Barlow(TW),PHI,ATL,1,1.3065568853483736,0.32933504172409517,0.4302949663511104,0.0,0.4302949663511104,0.0698545183380519,0.0698545183380519,0.009650177439683327
Trendon Watford,PHI,ATL,1,1.1576316337694383,0.3252775884243673,0.3765516261162833,0.0,0.3765516261162833,0.05537766405256339,0.05537766405256339,0.006727448838761418
Dyson Daniels,ATL,PHI,0,1.0838884287413786,0.3337150848181552,0.36170991893084614,0.0,0.36170991893084614,0.05159031753758925,0.05159031753758925,0.006028376353767628
