player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2,p_ge_2,p_ge_3
Duncan Robinson,DET,DEN,1,6.914738629633564,0.32862369325542706,2.2723469463661523,1.2394239423942395,1.0329230039719128,0.1950548537076653,0.6627192125260964,0.3966151243984599
Peyton Watson,DEN,DET,0,5.732729943655272,0.3324312522328619,1.905738593882146,1.222079589216945,0.6836590046652011,0.12628060939900265,0.5678795830799921,0.29782913181968707
Cade Cunningham,DET,DEN,1,5.373655693581043,0.3238263520364831,1.7401313203524265,1.222523360705473,0.5176079596469534,0.09928394446045608,0.5191142071469834,0.2534062123807246
Jamal Murray,DEN,DET,0,4.619870902153028,0.3659908570052426,1.69083051073257,0.0,1.69083051073257,0.5039014213466929,0.5039014213466929,0.24035823303114745
Aaron Gordon,DEN,DET,0,4.491155997134896,0.32052299851323374,1.4395187869923691,1.2361111111111112,0.20340767588125797,0.05828242728154398,0.42173207843205973,0.17613137129095469
Spencer Jones(TW),DEN,DET,0,4.331220061548451,0.3274837208086315,1.4184040613968765,1.2826735218508998,0.1357305395459767,0.05582260606313749,0.41450416968037684,0.17096721020376282
Daniss Jenkins(TW),DET,DEN,1,4.230955554248949,0.32247411330474307,1.3643736407882074,1.238834487700024,0.12553915308818353,0.04978938961010615,0.3958063375565952,0.1579598722269231
Jalen Pickett,DEN,DET,0,3.882622993227265,0.3170572926192244,1.2310139344937858,1.2578995044492993,-0.0268855699555135,0.03652187922229022,0.3485520467736034,0.12730708820176717
Isaiah Stewart,DET,DEN,1,2.899191806090766,0.3300877796234367,0.9569877859749623,1.240740740740741,-0.28375295476577866,0.01646352305235932,0.24842279368006592,0.07256230344818548
Julian Strawther,DEN,DET,0,2.8294949450262568,0.3273614844438028,0.9262676654300316,1.2327044025157232,-0.30643673708569164,0.0147963162452317,0.2371420110156044,0.06725112706384517
Ron Holland,DET,DEN,1,2.286614667246414,0.36942876510846684,0.8447412327997504,0.0,0.8447412327997504,0.20737275005686306,0.20737275005686306,0.05406965092031557
Bruce Brown,DEN,DET,0,2.2006558568918906,0.3329235054093956,0.7326500620761655,1.2652238408580883,-0.5325737787819228,0.006730808231512286,0.1672301769163288,0.03823386114955374
Zeke Nnaji,DEN,DET,0,2.033593914410723,0.3197525871641728,0.650246915374146,1.2575230606381371,-0.6072761452639911,0.004453730308885406,0.13870825964578648,0.028369535348989006
Jonas Valančiūnas,DEN,DET,0,1.8196240050211203,0.32641074158845623,0.5939448208911007,1.2237224761113419,-0.6297776552202412,0.003239878544763042,0.11991154355860667,0.022521346300445555
Ausar Thompson,DET,DEN,1,1.1954934060841107,0.3280574937905787,0.3921905706431159,1.2380952380952381,-0.8459046674521222,0.0007218171989454847,0.059470358417693325,0.00751407235831969
Jalen Duren,DET,DEN,1,1.165384851079459,0.32754079875115727,0.3817110849750645,1.2626582278481013,-0.8809471428730369,0.0006530856310213995,0.05671653014328781,0.006981254328606745
